% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.211100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.538036525e+08 +2.538030314e+08 +2.538030314e+08 +0.0000e+00 +0.0000e+00
2 0 +2.438907745e+08 +2.438901534e+08 +2.438901534e+08 +4.3379e-01 +3.0692e-02
3 0 +1.587338528e+08 +1.587332317e+08 +1.587332317e+08 +9.8026e-02 +3.4094e-01
12 0 +1.274416289e+08 +1.274410078e+08 +1.274410078e+08 +2.8148e-01 +4.9555e-01
15 0 +1.143321788e+08 +1.143315577e+08 +1.143315577e+08 +2.2684e-01 +5.7032e-01
20 0 +1.007298104e+08 +1.007291893e+08 +1.007291893e+08 -1.3421e-02 +6.5603e-01
22 0 +3.934459099e+07 +3.934396988e+07 +3.934396988e+07 +1.7774e-01 +1.2617e+00
32 0 +2.861083701e+07 +2.861021590e+07 +2.861021590e+07 +2.5348e-01 +1.4524e+00
38 0 +9.219321104e+06 +9.218699994e+06 +9.218699994e+06 +1.0229e+00 +2.0711e+00
47 0 +1.655103245e+06 +1.654482135e+06 +1.654482135e+06 +1.2969e+00 +2.8224e+00
56 0 +9.292947641e+05 +9.286736541e+05 +9.286736541e+05 +2.2111e+00 +4.9706e+00
57 0 +2.404919812e+02 -3.806180188e+02 -3.806180188e+02 +7.9187e-01 +3.9809e+00
127 0 +1.254152482e+02 -4.956947518e+02 -4.956947518e+02 +8.7517e-01 +4.0110e+00
157 0 +8.976374726e+00 -6.121336253e+02 -6.121336253e+02 +2.8400e-01 +3.9998e+00
166 0 +3.112413331e+00 -6.179975867e+02 -6.179975867e+02 -4.5497e-03 +3.9941e+00
239 0 +1.011515206e+00 -6.200984848e+02 -6.200984848e+02 -1.3108e-01 +3.9943e+00
260 0 +7.698485300e-01 -6.203401515e+02 -6.203401515e+02 -7.6710e-02 +3.9956e+00
283 0 +6.947603271e-01 -6.204152397e+02 -6.204152397e+02 -8.6583e-02 +3.9954e+00
313 0 +6.857105861e-01 -6.204242894e+02 -6.204242894e+02 -8.4335e-02 +3.9954e+00
331 0 +6.660986289e-01 -6.204439014e+02 -6.204439014e+02 -9.0291e-02 +3.9950e+00
336 0 +6.430199815e-01 -6.204669800e+02 -6.204669800e+02 -9.2614e-02 +3.9952e+00
417 0 +6.282600022e-01 -6.204817400e+02 -6.204817400e+02 -9.9900e-02 +3.9951e+00
437 0 +6.016999164e-01 -6.205083001e+02 -6.205083001e+02 -1.2083e-01 +3.9951e+00
473 0 +5.765391325e-01 -6.205334609e+02 -6.205334609e+02 -1.5746e-01 +3.9950e+00
475 0 +5.526994411e-01 -6.205573006e+02 -6.205573006e+02 -1.4878e-01 +3.9949e+00
478 0 +5.320907911e-01 -6.205779092e+02 -6.205779092e+02 -1.8691e-01 +3.9949e+00
482 0 +4.360529608e-01 -6.206739470e+02 -6.206739470e+02 -2.3197e-01 +3.9945e+00
488 0 +2.782066887e-01 -6.208317933e+02 -6.208317933e+02 -3.7028e-01 +3.9939e+00
496 0 +2.129923748e-01 -6.208970076e+02 -6.208970076e+02 -4.4900e-01 +3.9933e+00
498 0 +1.810963150e-01 -6.209289037e+02 -6.209289037e+02 -4.7073e-01 +3.9934e+00
501 0 +1.605752353e-01 -6.209494248e+02 -6.209494248e+02 -4.9943e-01 +3.9931e+00
507 0 +8.766924259e-03 -6.211012331e+02 -6.211012331e+02 -9.5704e-01 +3.9909e+00
517 0 +7.489813848e-03 -6.211025102e+02 -6.211025102e+02 -8.0611e-01 +3.9916e+00
534 0 +2.116153371e-03 -6.211078838e+02 -6.211078838e+02 -8.6006e-01 +3.9913e+00
559 0 +1.228918470e-03 -6.211087711e+02 -6.211087711e+02 -8.6827e-01 +3.9913e+00
