% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.287602554e+01 -9.171239745e+02 -9.171239745e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 0 +8.262583814e+01 -9.173741619e+02 -9.173741619e+02 +6.0234e-01 +2.6527e-01 +2.8700e-01 -7.0577e-01 +5.2611e-01 +2.0125e-02 -3.9010e-01 +9.9670e-02 +3.8961e-01 -4.6269e-01 +3.2075e-01 -8.8256e-02 -1.5931e-01 -1.1698e-01 -2.3584e-01 +6.5800e-02 +8.0156e-02 +3.1223e-01 +4.1734e-01 -8.7755e-02
43 0 +8.109019469e+01 -9.189098053e+02 -9.189098053e+02 +9.8636e-02 -3.7750e-01 +3.7728e-01 -6.4579e-02 +1.1709e-02 -3.8050e-01 +6.7989e-01 -1.7922e-01 -1.5582e-01 +4.3078e-01 +5.4603e-01 -1.2344e-01 -2.0079e-01 -1.6908e-01 -2.2767e-01 -1.6088e-01 +5.0566e-01 +4.9635e-02 +4.8626e-01 -3.2844e-01
74 0 +7.882518142e+01 -9.211748186e+02 -9.211748186e+02 -2.5014e-02 -7.3867e-01 -2.1164e-01 -9.2607e-01 +7.7654e-02 -3.9864e-01 -8.6417e-02 -8.7634e-01 -1.0214e-01 +6.6412e-01 +5.7794e-01 +2.3390e-01 -6.4611e-02 +3.6505e-02 +2.2425e-02 -4.6428e-01 +8.8706e-02 +9.1209e-02 +6.4599e-01 +1.0748e-01
102 0 +7.759173703e+01 -9.224082630e+02 -9.224082630e+02 +1.2287e-02 -4.9404e-01 +4.0036e-02 -9.2648e-01 +5.2164e-01 -3.0648e-01 -1.8397e-02 -9.0155e-01 +5.5939e-02 +6.4197e-01 +1.0478e+00 +6.9504e-02 +2.0740e-01 -1.1317e-01 -2.6731e-01 -4.6326e-01 +3.1079e-01 -1.7165e-01 +4.2991e-01 +8.2915e-02
126 0 +7.318278828e+01 -9.268172117e+02 -9.268172117e+02 -7.0125e-01 -1.0650e+00 +9.6999e-02 -1.5847e+00 +7.0155e-01 -4.7871e-01 -3.7640e-01 -1.0581e+00 +3.3222e-01 +6.7510e-01 +1.2850e+00 -9.0401e-02 +6.5871e-01 -4.0409e-03 -7.3923e-01 -3.3509e-01 +1.1277e+00 -2.8752e-01 +6.4638e-01 -2.3106e-01
178 0 +7.105073534e+01 -9.289492647e+02 -9.289492647e+02 -9.0128e-01 -1.4673e+00 +1.7649e-01 -2.4318e+00 +3.3462e-01 -1.5367e-01 -1.5136e-01 -1.7216e+00 +3.4513e-01 +1.1275e+00 +1.8101e+00 -6.5790e-02 -1.3305e+00 -1.6317e-01 -3.9806e-01 -6.8047e-01 +1.8528e+00 -7.3896e-01 +1.5796e+00 -6.6340e-01
182 0 +7.019259325e+01 -9.298074067e+02 -9.298074067e+02 -2.0466e-01 -1.3879e+00 +1.9635e-01 -2.8943e+00 -5.7802e-01 -3.1972e-01 +4.5233e-01 -2.6634e+00 -1.9415e-01 +1.7482e+00 +2.3770e+00 +1.3585e-01 -5.8021e-01 +7.1019e-01 -1.0565e+00 -5.2203e-01 +1.7959e+00 -9.9804e-01 +2.4717e+00 -5.6466e-01
194 0 +6.705528509e+01 -9.329447149e+02 -9.329447149e+02 -8.1295e-01 -1.7883e+00 +7.5025e-02 -3.2469e+00 -2.0392e-02 -8.1905e-01 -1.7241e-01 -1.7750e+00 +2.5673e-01 +1.5490e+00 +2.3163e+00 -4.2080e-01 -1.1936e-01 +5.4491e-01 -4.6923e-01 -6.6179e-01 +2.0211e+00 -2.3828e-02 +1.9137e+00 -1.5301e-01
207 0 +6.309076199e+01 -9.369092380e+02 -9.369092380e+02 -4.2269e-01 -2.4675e+00 +9.7378e-01 -3.1512e+00 +6.7968e-01 -7.7345e-01 +2.0262e-03 -2.3472e+00 +3.9865e-01 +2.0437e+00 +3.4663e+00 +1.1113e-01 -6.2735e-01 +3.0299e-02 -1.3064e+00 -5.0797e-01 +2.2675e+00 -4.3735e-01 +2.5542e+00 -1.1088e+00
233 0 +6.138440981e+01 -9.386155902e+02 -9.386155902e+02 -1.4077e+00 -3.7580e+00 +9.5891e-01 -4.1298e+00 +4.1945e-01 -9.2121e-01 +8.2450e-01 -2.4025e+00 +7.8634e-01 +1.8074e+00 +2.9293e+00 -6.7148e-01 -1.3347e+00 -2.1992e-02 -1.6885e+00 -4.9155e-01 +2.3634e+00 -1.0787e+00 +1.4808e+00 -8.9164e-01
