% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.394424455e+01 -9.360557554e+02 -9.360557554e+02 +0.0000e+00 +0.0000e+00
2 0 +5.608863678e+01 -9.439113632e+02 -9.439113632e+02 +4.3379e-01 +3.0692e-02
16 0 +4.975044833e+01 -9.502495517e+02 -9.502495517e+02 +5.0613e-01 +6.4545e-02
24 0 +4.175672816e+01 -9.582432718e+02 -9.582432718e+02 +5.6669e-01 +2.1293e-01
31 0 +3.637894012e+01 -9.636210599e+02 -9.636210599e+02 +6.6126e-01 +6.9482e-02
32 0 +1.520087153e+01 -9.847991285e+02 -9.847991285e+02 +1.2080e+00 +1.4760e-01
34 0 +1.480740539e+01 -9.851925946e+02 -9.851925946e+02 +1.1480e+00 -6.5946e-02
42 0 +1.012776335e+00 -9.989872237e+02 -9.989872237e+02 +2.1647e+00 -7.1116e-01
49 0 +8.481075959e-02 -9.999151892e+02 -9.999151892e+02 +1.2276e+00 +8.3057e-01
52 0 +1.861148353e-04 -9.999998139e+02 -9.999998139e+02 +1.5199e+00 +3.6213e-01
119 0 +2.638231638e-05 -9.999999736e+02 -9.999999736e+02 +1.4415e+00 +5.2133e-01
170 0 +1.624474476e-05 -9.999999838e+02 -9.999999838e+02 +1.4203e+00 +5.8578e-01
219 0 +1.146225338e-05 -9.999999885e+02 -9.999999885e+02 +1.4407e+00 +5.3618e-01
220 0 +8.286277193e-06 -9.999999917e+02 -9.999999917e+02 +1.4369e+00 +5.4284e-01
226 0 +6.966494425e-06 -9.999999930e+02 -9.999999930e+02 +1.4209e+00 +5.8073e-01
237 0 +6.416659517e-06 -9.999999936e+02 -9.999999936e+02 +1.4263e+00 +5.6270e-01
243 0 +5.941270274e-06 -9.999999941e+02 -9.999999941e+02 +1.4231e+00 +5.6801e-01
247 0 +3.324980526e-06 -9.999999967e+02 -9.999999967e+02 +1.4153e+00 +5.8310e-01
264 0 +1.764345598e-06 -9.999999982e+02 -9.999999982e+02 +1.4087e+00 +5.9819e-01
275 0 +1.159215799e-06 -9.999999988e+02 -9.999999988e+02 +1.3895e+00 +6.3244e-01
278 0 +3.512120657e-07 -9.999999996e+02 -9.999999996e+02 +1.3847e+00 +6.4471e-01
284 0 +4.624632766e-08 -1.000000000e+03 -1.000000000e+03 +1.3651e+00 +6.8438e-01
286 0 +7.825178727e-09 -1.000000000e+03 -1.000000000e+03 +1.3530e+00 +7.0921e-01
430 0 +0.000000000e+00 -1.000000000e+03 -1.000000000e+03 +1.3490e+00 +7.1971e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.423892705e+01 +1.034238927e+03 +1.034238927e+03 +0.0000e+00 +0.0000e+00
2 0 +9.669711781e+00 +1.009669712e+03 +1.009669712e+03 +4.3379e-01 +3.0692e-02
9 0 +9.167513605e+00 +1.009167514e+03 +1.009167514e+03 +4.6828e-01 +2.3514e-02
12 0 +8.923606207e+00 +1.008923606e+03 +1.008923606e+03 +4.7316e-01 -2.4643e-01
18 0 +8.911325918e+00 +1.008911326e+03 +1.008911326e+03 +4.0994e-01 -1.5281e-01
79 0 +7.781556618e+00 +1.007781557e+03 +1.007781557e+03 +7.1535e-01 +5.0121e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.913000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.958288784e+01 +1.045288784e+01 +1.045288784e+01 +0.0000e+00 +0.0000e+00
2 0 +5.504898469e+01 +5.918984691e+00 +5.918984691e+00 +4.3379e-01 +3.0692e-02
5 0 +4.692783711e+01 -2.202162887e+00 -2.202162887e+00 -1.1375e-01 -3.0566e-01
12 0 +3.489221883e+01 -1.423778117e+01 -1.423778117e+01 +3.3015e-01 -3.6944e-01
22 0 +3.242069276e+01 -1.670930724e+01 -1.670930724e+01 +3.6471e-01 -4.0693e-01
25 0 +2.823526808e+01 -2.089473192e+01 -2.089473192e+01 +4.8007e-01 -4.6522e-01
26 0 +2.341800689e+01 -2.571199311e+01 -2.571199311e+01 +5.9376e-01 -5.6927e-01
30 0 +1.279450306e+01 -3.633549694e+01 -3.633549694e+01 +6.7961e-01 -8.7903e-01
33 0 +3.302028035e+00 -4.582797196e+01 -4.582797196e+01 +1.5369e+00 -1.7977e+00
38 0 +2.327015183e+00 -4.680298482e+01 -4.680298482e+01 +1.1938e+00 -1.5392e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.977300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.220170774e+01 +3.399317077e+02 +3.399317077e+02 +0.0000e+00 +0.0000e+00
3 0 +1.766138895e+01 +3.153913890e+02 +3.153913890e+02 +9.8026e-02 +3.4094e-01
13 0 +1.711176979e+01 +3.148417698e+02 +3.148417698e+02 -2.6335e-02 +2.0213e-01
17 0 +1.616108354e+01 +3.138910835e+02 +3.138910835e+02 -3.7050e-02 +2.4705e-01
96 0 +1.583001555e+01 +3.135600156e+02 +3.135600156e+02 -2.1857e-01 +2.2272e-01
132 0 +1.534729298e+01 +3.130772930e+02 +3.130772930e+02 -2.5081e-01 +1.8725e-01
143 0 +1.493244191e+01 +3.126624419e+02 +3.126624419e+02 -3.7438e-01 +1.3112e-01
154 0 +1.442170056e+01 +3.121517006e+02 +3.121517006e+02 -5.8780e-01 +4.8940e-02
179 0 +1.402725052e+01 +3.117572505e+02 +3.117572505e+02 -6.7399e-01 +2.6903e-02
180 0 +1.377083085e+01 +3.115008308e+02 +3.115008308e+02 -7.0921e-01 +2.4996e-02
200 0 +1.333565482e+01 +3.110656548e+02 +3.110656548e+02 -8.7631e-01 -3.4559e-02
210 0 +1.254376671e+01 +3.102737667e+02 +3.102737667e+02 -1.3233e+00 -1.9375e-01
226 0 +1.197123242e+01 +3.097012324e+02 +3.097012324e+02 -1.2758e+00 -1.3278e-01
236 0 +1.086417105e+01 +3.085941710e+02 +3.085941710e+02 -1.7864e+00 -3.0901e-01
244 0 +1.035195481e+01 +3.080819548e+02 +3.080819548e+02 -2.1883e+00 -4.4750e-01
252 0 +9.533099780e+00 +3.072630998e+02 +3.072630998e+02 -2.6573e+00 -5.7380e-01
255 0 +9.084673600e+00 +3.068146736e+02 +3.068146736e+02 -3.3651e+00 -8.0463e-01
259 0 +8.876222156e+00 +3.066062222e+02 +3.066062222e+02 -3.7375e+00 -9.1326e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.157000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.902155869e+01 +1.205915587e+02 +1.205915587e+02 +0.0000e+00 +0.0000e+00
3 0 +6.793522856e+01 +1.195052286e+02 +1.195052286e+02 +9.8026e-02 +3.4094e-01
8 0 +6.705248980e+01 +1.186224898e+02 +1.186224898e+02 -8.2534e-02 +1.2433e-01
14 0 +5.846266393e+01 +1.100326639e+02 +1.100326639e+02 -3.7736e-01 +2.9749e-01
32 0 +4.070115119e+01 +9.227115119e+01 +9.227115119e+01 +9.9981e-02 +5.9966e-01
40 0 +3.318901848e+01 +8.475901848e+01 +8.475901848e+01 -1.5647e-01 +7.4837e-01
47 0 +1.997651589e+01 +7.154651589e+01 +7.154651589e+01 -2.1684e-01 +8.7402e-01
49 0 +8.627280542e+00 +6.019728054e+01 +6.019728054e+01 -2.8837e-01 +1.0253e+00
53 0 +6.330269719e+00 +5.790026972e+01 +5.790026972e+01 -9.8156e-02 +1.0056e+00
57 0 +2.310660079e+00 +5.388066008e+01 +5.388066008e+01 -5.1424e-01 +1.4761e+00
59 0 +2.035139000e+00 +5.360513900e+01 +5.360513900e+01 -6.7212e-01 +1.5062e+00
82 0 +6.477486011e-01 +5.221774860e+01 +5.221774860e+01 -8.0047e-01 +2.5103e+00
92 0 +3.656122850e-01 +5.193561228e+01 +5.193561228e+01 -3.9088e-01 +2.3679e+00
270 0 +3.406594392e-01 +5.191065944e+01 +5.191065944e+01 -2.6673e-01 +2.2929e+00
274 0 +2.656766749e-01 +5.183567667e+01 +5.183567667e+01 -1.1342e-01 +2.2189e+00
278 0 +1.454978971e-01 +5.171549790e+01 +5.171549790e+01 +6.6524e-02 +2.1500e+00
280 0 +1.302978358e-01 +5.170029784e+01 +5.170029784e+01 +3.1727e-01 +2.0238e+00
284 0 +1.137508264e-01 +5.168375083e+01 +5.168375083e+01 +1.9783e-01 +2.1057e+00
286 0 +9.252655425e-02 +5.166252655e+01 +5.166252655e+01 +2.9675e-01 +2.0714e+00
289 0 +5.423110805e-02 +5.162423111e+01 +5.162423111e+01 +6.0560e-01 +1.9097e+00
290 0 +2.085448140e-02 +5.159085448e+01 +5.159085448e+01 +1.1323e+00 +1.6658e+00
301 0 +8.115150094e-05 +5.157008115e+01 +5.157008115e+01 +1.8109e+00 +1.4019e+00
354 0 +1.257658077e-06 +5.157000126e+01 +5.157000126e+01 +1.9737e+00 +1.3230e+00
382 0 +1.128057647e-10 +5.157000000e+01 +5.157000000e+01 +2.0871e+00 +1.2736e+00
532 0 +0.000000000e+00 +5.157000000e+01 +5.157000000e+01 +2.0763e+00 +1.2784e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.527100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.533242080e+01 +1.880424208e+02 +1.880424208e+02 +0.0000e+00 +0.0000e+00
3 0 +3.378568661e+01 +1.864956866e+02 +1.864956866e+02 +9.8026e-02 +3.4094e-01
8 0 +2.893865010e+01 +1.816486501e+02 +1.816486501e+02 -8.2534e-02 +1.2433e-01
10 0 +2.863274373e+01 +1.813427437e+02 +1.813427437e+02 -9.0661e-02 +1.2284e-01
14 0 +1.773007875e+01 +1.704400788e+02 +1.704400788e+02 -3.7736e-01 +2.9749e-01
35 0 +1.123113024e+01 +1.639411302e+02 +1.639411302e+02 -5.6274e-01 +6.4077e-01
54 0 +1.074022498e+01 +1.634502250e+02 +1.634502250e+02 -5.9901e-01 +5.5072e-01
57 0 +9.180815979e+00 +1.618908160e+02 +1.618908160e+02 -7.8312e-01 +9.0081e-01
59 0 +8.512117275e+00 +1.612221173e+02 +1.612221173e+02 -1.0141e+00 +9.4446e-01
70 0 +8.002291959e+00 +1.607122920e+02 +1.607122920e+02 -9.5100e-01 +7.5968e-01
100 0 +7.637437690e+00 +1.603474377e+02 +1.603474377e+02 -9.9554e-01 +4.6520e-01
118 0 +7.439666387e+00 +1.601496664e+02 +1.601496664e+02 -1.1509e+00 +6.2859e-01
135 0 +7.314594428e+00 +1.600245944e+02 +1.600245944e+02 -1.1653e+00 +5.3258e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.980000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.044342532e+00 +1.078443425e+02 +1.078443425e+02 +0.0000e+00 +0.0000e+00
5 0 +7.237376317e+00 +1.070373763e+02 +1.070373763e+02 -1.1375e-01 -3.0566e-01
8 0 +5.371882803e+00 +1.051718828e+02 +1.051718828e+02 -1.1781e-01 +1.5775e-02
10 0 +5.235764269e+00 +1.050357643e+02 +1.050357643e+02 -1.2536e-01 +1.4549e-02
17 0 +4.874939664e+00 +1.046749397e+02 +1.046749397e+02 -1.5579e-01 +8.8286e-02
27 0 +4.517743293e+00 +1.043177433e+02 +1.043177433e+02 -1.9010e-01 +6.9891e-02
60 0 +4.456607956e+00 +1.042566080e+02 +1.042566080e+02 -2.2400e-01 +8.5782e-02
65 0 +4.047738695e+00 +1.038477387e+02 +1.038477387e+02 -2.2843e-01 +1.5457e-01
71 0 +3.949378662e+00 +1.037493787e+02 +1.037493787e+02 -2.3401e-01 +2.6377e-01
72 0 +3.829956939e+00 +1.036299569e+02 +1.036299569e+02 -2.4388e-01 +2.8215e-01
73 0 +3.384759633e+00 +1.031847596e+02 +1.031847596e+02 -3.1542e-01 +2.9153e-01
74 0 +2.123050464e-01 +1.000123050e+02 +1.000123050e+02 -4.7787e-01 +6.9956e-01
79 0 +1.045282876e-01 +9.990452829e+01 +9.990452829e+01 -4.4302e-01 +7.5510e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.194100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.420352429e+00 -1.159896476e+02 -1.159896476e+02 +0.0000e+00 +0.0000e+00
5 0 +1.412753634e+00 -1.179972464e+02 -1.179972464e+02 -1.1375e-01 -3.0566e-01
28 0 +1.333189835e+00 -1.180768102e+02 -1.180768102e+02 +1.2733e-01 -3.3161e-01
38 0 +1.313243434e+00 -1.180967566e+02 -1.180967566e+02 +2.3112e-01 -3.8902e-01
46 0 +9.888999251e-01 -1.184211001e+02 -1.184211001e+02 +1.4844e-01 -4.2604e-01
54 0 +8.776025076e-01 -1.185323975e+02 -1.185323975e+02 +9.2529e-02 -4.3399e-01
55 0 +8.624314891e-01 -1.185475685e+02 -1.185475685e+02 +1.3262e-01 -4.9608e-01
58 0 +7.603234430e-01 -1.186496766e+02 -1.186496766e+02 +4.3205e-02 -4.7827e-01
70 0 +7.434785351e-01 -1.186665215e+02 -1.186665215e+02 +1.3750e-02 -4.7459e-01
80 0 +7.052286137e-01 -1.187047714e+02 -1.187047714e+02 -1.4191e-01 -5.4851e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.077000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.073428807e+00 +1.284342881e+01 +1.284342881e+01 +0.0000e+00 +0.0000e+00
80 0 +2.055157535e+00 +1.282515753e+01 +1.282515753e+01 -5.1174e-02 +8.5644e-03
88 0 +2.022204586e+00 +1.279220459e+01 +1.279220459e+01 -6.8797e-02 -5.5884e-02
98 0 +1.984963411e+00 +1.275496341e+01 +1.275496341e+01 -1.4161e-01 -1.1296e-01
100 0 +1.800415124e+00 +1.257041512e+01 +1.257041512e+01 -3.0162e-01 -2.6294e-01
105 0 +1.578984490e+00 +1.234898449e+01 +1.234898449e+01 -3.5782e-01 -3.8277e-01
113 0 +9.971553517e-01 +1.176715535e+01 +1.176715535e+01 -5.8564e-01 -6.1705e-01
132 0 +8.875896911e-01 +1.165758969e+01 +1.165758969e+01 -6.8077e-01 -6.8129e-01
135 0 +8.149452081e-01 +1.158494521e+01 +1.158494521e+01 -7.1162e-01 -7.4520e-01
137 0 +7.385776537e-01 +1.150857765e+01 +1.150857765e+01 -8.0801e-01 -8.6160e-01
163 0 +7.143295620e-01 +1.148432956e+01 +1.148432956e+01 -1.0884e+00 -1.1339e+00
185 0 +6.985302809e-01 +1.146853028e+01 +1.146853028e+01 -1.0403e+00 -1.0918e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.137000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.540786096e+00 +2.391078610e+01 +2.391078610e+01 +0.0000e+00 +0.0000e+00
3 0 +1.996977270e+00 +2.336697727e+01 +2.336697727e+01 +9.8026e-02 +3.4094e-01
11 0 +5.559679505e-01 +2.192596795e+01 +2.192596795e+01 +3.1024e-01 +4.2322e-01
115 0 +5.473099466e-01 +2.191730995e+01 +2.191730995e+01 +3.2846e-01 +4.6835e-01
120 0 +5.153721562e-01 +2.188537216e+01 +2.188537216e+01 +3.8790e-01 +5.1790e-01
136 0 +4.895870437e-01 +2.185958704e+01 +2.185958704e+01 +5.2612e-01 +6.5397e-01
147 0 +3.631504935e-01 +2.173315049e+01 +2.173315049e+01 +7.5457e-01 +8.7893e-01
155 0 +2.590355385e-01 +2.162903554e+01 +2.162903554e+01 +9.9906e-01 +1.1379e+00
162 0 +2.337419477e-01 +2.160374195e+01 +2.160374195e+01 +1.1702e+00 +1.3157e+00
167 0 +1.063042919e-01 +2.147630429e+01 +2.147630429e+01 +1.2218e+00 +1.2974e+00
171 0 +1.115752581e-03 +2.137111575e+01 +2.137111575e+01 +2.3221e+00 +2.3715e+00
248 0 +9.903970863e-04 +2.137099040e+01 +2.137099040e+01 +2.7811e+00 +2.8163e+00
261 0 +4.188650412e-04 +2.137041887e+01 +2.137041887e+01 +2.8440e+00 +2.8681e+00
265 0 +3.150028417e-04 +2.137031500e+01 +2.137031500e+01 +2.5580e+00 +2.5956e+00
268 0 +4.017978519e-07 +2.137000040e+01 +2.137000040e+01 +2.6867e+00 +2.7021e+00
456 0 +3.218727116e-07 +2.137000032e+01 +2.137000032e+01 +2.7350e+00 +2.7460e+00
458 0 +4.572473600e-08 +2.137000005e+01 +2.137000005e+01 +2.7144e+00 +2.7238e+00
475 0 +2.364036078e-09 +2.137000000e+01 +2.137000000e+01 +2.6850e+00 +2.6976e+00
639 0 +0.000000000e+00 +2.137000000e+01 +2.137000000e+01 +2.6811e+00 +2.6929e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.673000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.532658182e+01 +8.205658182e+01 +8.205658182e+01 +0.0000e+00 +0.0000e+00
3 0 +4.381574007e+01 +6.054574007e+01 +6.054574007e+01 +9.8026e-02 +3.4094e-01
5 0 +3.439646422e+01 +5.112646422e+01 +5.112646422e+01 -1.1375e-01 -3.0566e-01
14 0 +1.329464104e+01 +3.002464104e+01 +3.002464104e+01 -3.9445e-01 +1.7836e-01
21 0 +1.170387154e+01 +2.843387154e+01 +2.843387154e+01 -1.8235e-01 +3.8905e-01
27 0 +7.160638922e+00 +2.389063892e+01 +2.389063892e+01 -2.9070e-01 +4.9850e-01
40 0 +6.556374810e+00 +2.328637481e+01 +2.328637481e+01 -1.7146e-01 +6.5489e-01
147 0 +6.199100855e+00 +2.292910085e+01 +2.292910085e+01 -9.4042e-02 +7.2474e-01
155 0 +6.012071383e+00 +2.274207138e+01 +2.274207138e+01 -4.9920e-02 +7.9496e-01
171 0 +5.301071256e+00 +2.203107126e+01 +2.203107126e+01 +8.2780e-02 +9.2394e-01
172 0 +4.578344948e+00 +2.130834495e+01 +2.130834495e+01 +2.0644e-01 +1.0223e+00
178 0 +4.222240065e+00 +2.095224006e+01 +2.095224006e+01 +2.7896e-01 +1.0818e+00
182 0 +3.220312774e+00 +1.995031277e+01 +1.995031277e+01 +5.1380e-01 +1.3013e+00
191 0 +2.039603801e+00 +1.876960380e+01 +1.876960380e+01 +1.3304e+00 +2.1508e+00
205 0 +1.978005242e+00 +1.870800524e+01 +1.870800524e+01 +1.7495e+00 +2.5519e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.113384207e+01 +1.051133842e+03 +1.051133842e+03 +0.0000e+00 +0.0000e+00
5 0 +4.343150029e+01 +1.043431500e+03 +1.043431500e+03 -1.1375e-01 -3.0566e-01
15 0 +4.219266983e+01 +1.042192670e+03 +1.042192670e+03 -2.4371e-01 -2.7673e-02
28 0 +4.162195877e+01 +1.041621959e+03 +1.041621959e+03 -2.9273e-01 +1.5951e-02
45 0 +4.052814582e+01 +1.040528146e+03 +1.040528146e+03 -3.2814e-01 +3.0987e-03
46 0 +3.783354081e+01 +1.037833541e+03 +1.037833541e+03 -3.8001e-01 -7.9811e-02
54 0 +3.611832958e+01 +1.036118330e+03 +1.036118330e+03 -4.5328e-01 -9.9723e-02
58 0 +3.412318984e+01 +1.034123190e+03 +1.034123190e+03 -5.2717e-01 -1.5171e-01
70 0 +3.278507352e+01 +1.032785074e+03 +1.032785074e+03 -6.3113e-01 -1.7871e-01
77 0 +2.650439363e+01 +1.026504394e+03 +1.026504394e+03 -1.0242e+00 -2.1834e-01
95 0 +2.020810623e+01 +1.020208106e+03 +1.020208106e+03 -1.1594e+00 -3.8902e-01
99 0 +1.858760176e+01 +1.018587602e+03 +1.018587602e+03 -1.5280e+00 -6.3708e-01
102 0 +1.554185239e+01 +1.015541852e+03 +1.015541852e+03 -1.2022e+00 -3.2355e-01
107 0 +1.504341633e+01 +1.015043416e+03 +1.015043416e+03 -1.4251e+00 -4.8616e-01
108 0 +1.406932439e+01 +1.014069324e+03 +1.014069324e+03 -1.3885e+00 -4.4892e-01
111 0 +1.267747058e+01 +1.012677471e+03 +1.012677471e+03 -1.2318e+00 -2.3714e-01
123 0 +1.247557255e+01 +1.012475573e+03 +1.012475573e+03 -1.3101e+00 -2.3920e-01
