% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.492259551e+01 -2.017404487e+00 -2.017404487e+00
3 0 +1.299085812e+01 -3.949141877e+00 -3.949141877e+00
40 0 +1.249642279e+01 -4.443577208e+00 -4.443577208e+00
50 0 +1.200615160e+01 -4.933848404e+00 -4.933848404e+00
74 0 +9.882067384e+00 -7.057932616e+00 -7.057932616e+00
337 0 +9.584780706e+00 -7.355219294e+00 -7.355219294e+00
355 0 +9.453413899e+00 -7.486586101e+00 -7.486586101e+00
475 0 +8.806979275e+00 -8.133020725e+00 -8.133020725e+00
615 0 +8.517371218e+00 -8.422628782e+00 -8.422628782e+00
642 0 +8.503095802e+00 -8.436904198e+00 -8.436904198e+00
689 0 +8.213951190e+00 -8.726048810e+00 -8.726048810e+00
705 0 +8.119114210e+00 -8.820885790e+00 -8.820885790e+00
777 0 +7.761918813e+00 -9.178081187e+00 -9.178081187e+00
853 0 +7.540430231e+00 -9.399569769e+00 -9.399569769e+00
897 0 +7.391123852e+00 -9.548876148e+00 -9.548876148e+00
913 0 +7.137418133e+00 -9.802581867e+00 -9.802581867e+00
916 0 +6.990216676e+00 -9.949783324e+00 -9.949783324e+00
1142 0 +6.915017992e+00 -1.002498201e+01 -1.002498201e+01
1201 0 +6.723250419e+00 -1.021674958e+01 -1.021674958e+01
1329 0 +6.596448992e+00 -1.034355101e+01 -1.034355101e+01
1384 0 +6.419364789e+00 -1.052063521e+01 -1.052063521e+01
1505 0 +6.234168806e+00 -1.070583119e+01 -1.070583119e+01
1777 0 +6.156652248e+00 -1.078334775e+01 -1.078334775e+01
2289 0 +6.018975733e+00 -1.092102427e+01 -1.092102427e+01
3218 0 +5.888186439e+00 -1.105181356e+01 -1.105181356e+01
4699 0 +5.754313052e+00 -1.118568695e+01 -1.118568695e+01
7750 0 +5.621956989e+00 -1.131804301e+01 -1.131804301e+01
27298 0 +5.495277219e+00 -1.144472278e+01 -1.144472278e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.881000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.575698023e+01 +4.456698023e+01 +4.456698023e+01
2 0 +2.538548977e+01 +4.419548977e+01 +4.419548977e+01
5 0 +2.480617610e+01 +4.361617610e+01 +4.361617610e+01
