% f evaluations | g evaluations | best noise-free fitness - Fopt (1.026100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.587741914e+02 +7.613841914e+02 +7.613841914e+02
4 0 +6.377869217e+02 +7.403969217e+02 +7.403969217e+02
7 0 +5.610818287e+02 +6.636918287e+02 +6.636918287e+02
208 0 +5.306476737e+02 +6.332576737e+02 +6.332576737e+02
574 0 +5.159730107e+02 +6.185830107e+02 +6.185830107e+02
1106 0 +5.102149295e+02 +6.128249295e+02 +6.128249295e+02
1118 0 +4.968289758e+02 +5.994389758e+02 +5.994389758e+02
1320 0 +4.693812623e+02 +5.719912623e+02 +5.719912623e+02
1408 0 +4.610034775e+02 +5.636134775e+02 +5.636134775e+02
1445 0 +4.453059686e+02 +5.479159686e+02 +5.479159686e+02
1522 0 +4.230542911e+02 +5.256642911e+02 +5.256642911e+02
1560 0 +4.043263090e+02 +5.069363090e+02 +5.069363090e+02
1570 0 +3.904682256e+02 +4.930782256e+02 +4.930782256e+02
1583 0 +3.694350990e+02 +4.720450990e+02 +4.720450990e+02
1625 0 +3.515029048e+02 +4.541129048e+02 +4.541129048e+02
1668 0 +3.446044697e+02 +4.472144697e+02 +4.472144697e+02
1731 0 +3.342976029e+02 +4.369076029e+02 +4.369076029e+02
1809 0 +3.180628316e+02 +4.206728316e+02 +4.206728316e+02
1838 0 +3.049384011e+02 +4.075484011e+02 +4.075484011e+02
1883 0 +2.999313964e+02 +4.025413964e+02 +4.025413964e+02
1953 0 +2.920680005e+02 +3.946780005e+02 +3.946780005e+02
1983 0 +2.864886359e+02 +3.890986359e+02 +3.890986359e+02
2100 0 +2.779747117e+02 +3.805847117e+02 +3.805847117e+02
2157 0 +2.739388076e+02 +3.765488076e+02 +3.765488076e+02
2168 0 +2.665718405e+02 +3.691818405e+02 +3.691818405e+02
2242 0 +2.620256426e+02 +3.646356426e+02 +3.646356426e+02
2356 0 +2.528067322e+02 +3.554167322e+02 +3.554167322e+02
2501 0 +2.501159094e+02 +3.527259094e+02 +3.527259094e+02
2671 0 +2.446440263e+02 +3.472540263e+02 +3.472540263e+02
2878 0 +2.398318208e+02 +3.424418208e+02 +3.424418208e+02
3454 0 +2.342334378e+02 +3.368434378e+02 +3.368434378e+02
4592 0 +2.290027670e+02 +3.316127670e+02 +3.316127670e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.330000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.708457127e+02 +7.641457127e+02 +7.641457127e+02
2 0 +5.796932089e+02 +6.729932089e+02 +6.729932089e+02
6 0 +5.498905369e+02 +6.431905369e+02 +6.431905369e+02
163 0 +5.355149889e+02 +6.288149889e+02 +6.288149889e+02
295 0 +5.137417788e+02 +6.070417788e+02 +6.070417788e+02
580 0 +5.037243893e+02 +5.970243893e+02 +5.970243893e+02
742 0 +4.800643698e+02 +5.733643698e+02 +5.733643698e+02
807 0 +4.763966608e+02 +5.696966608e+02 +5.696966608e+02
1260 0 +4.326372089e+02 +5.259372089e+02 +5.259372089e+02
1491 0 +4.101609268e+02 +5.034609268e+02 +5.034609268e+02
1580 0 +3.975444789e+02 +4.908444789e+02 +4.908444789e+02
1585 0 +3.820103374e+02 +4.753103374e+02 +4.753103374e+02
1660 0 +3.700137870e+02 +4.633137870e+02 +4.633137870e+02
1738 0 +3.601565446e+02 +4.534565446e+02 +4.534565446e+02
1787 0 +3.521793199e+02 +4.454793199e+02 +4.454793199e+02
1852 0 +3.337607530e+02 +4.270607530e+02 +4.270607530e+02
1879 0 +3.304305945e+02 +4.237305945e+02 +4.237305945e+02
1961 0 +3.207423917e+02 +4.140423917e+02 +4.140423917e+02
2002 0 +3.137979281e+02 +4.070979281e+02 +4.070979281e+02
2020 0 +3.067228140e+02 +4.000228140e+02 +4.000228140e+02
2043 0 +2.998040603e+02 +3.931040603e+02 +3.931040603e+02
2098 0 +2.890525486e+02 +3.823525486e+02 +3.823525486e+02
2200 0 +2.881203533e+02 +3.814203533e+02 +3.814203533e+02
2217 0 +2.797565792e+02 +3.730565792e+02 +3.730565792e+02
2389 0 +2.745332880e+02 +3.678332880e+02 +3.678332880e+02
2477 0 +2.683316369e+02 +3.616316369e+02 +3.616316369e+02
2563 0 +2.626040090e+02 +3.559040090e+02 +3.559040090e+02
2721 0 +2.570135171e+02 +3.503135171e+02 +3.503135171e+02
2830 0 +2.507741428e+02 +3.440741428e+02 +3.440741428e+02
2976 0 +2.442319494e+02 +3.375319494e+02 +3.375319494e+02
3098 0 +2.388849796e+02 +3.321849796e+02 +3.321849796e+02
3227 0 +2.341436711e+02 +3.274436711e+02 +3.274436711e+02
3334 0 +2.283719947e+02 +3.216719947e+02 +3.216719947e+02
3548 0 +2.233322648e+02 +3.166322648e+02 +3.166322648e+02
3705 0 +2.186299555e+02 +3.119299555e+02 +3.119299555e+02
3977 0 +2.134870362e+02 +3.067870362e+02 +3.067870362e+02
4209 0 +2.082866182e+02 +3.015866182e+02 +3.015866182e+02
4531 0 +2.039543909e+02 +2.972543909e+02 +2.972543909e+02
4968 0 +1.994139712e+02 +2.927139712e+02 +2.927139712e+02
6438 0 +1.949725453e+02 +2.882725453e+02 +2.882725453e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.364000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.419713988e+02 +6.556113988e+02 +6.556113988e+02
4 0 +6.328652069e+02 +6.465052069e+02 +6.465052069e+02
6 0 +5.515961446e+02 +5.652361446e+02 +5.652361446e+02
171 0 +5.404711468e+02 +5.541111468e+02 +5.541111468e+02
200 0 +4.651953580e+02 +4.788353580e+02 +4.788353580e+02
1433 0 +4.009782852e+02 +4.146182852e+02 +4.146182852e+02
1594 0 +3.938339816e+02 +4.074739816e+02 +4.074739816e+02
1635 0 +3.578667406e+02 +3.715067406e+02 +3.715067406e+02
1804 0 +3.512445575e+02 +3.648845575e+02 +3.648845575e+02
1809 0 +3.465200917e+02 +3.601600917e+02 +3.601600917e+02
1847 0 +3.349582491e+02 +3.485982491e+02 +3.485982491e+02
1907 0 +3.159299841e+02 +3.295699841e+02 +3.295699841e+02
1961 0 +3.056406014e+02 +3.192806014e+02 +3.192806014e+02
1983 0 +3.000853933e+02 +3.137253933e+02 +3.137253933e+02
2119 0 +2.916870243e+02 +3.053270243e+02 +3.053270243e+02
2140 0 +2.784154372e+02 +2.920554372e+02 +2.920554372e+02
2255 0 +2.722115357e+02 +2.858515357e+02 +2.858515357e+02
2279 0 +2.656341996e+02 +2.792741996e+02 +2.792741996e+02
2362 0 +2.592448939e+02 +2.728848939e+02 +2.728848939e+02
2464 0 +2.528445577e+02 +2.664845577e+02 +2.664845577e+02
2635 0 +2.507840958e+02 +2.644240958e+02 +2.644240958e+02
2723 0 +2.448352619e+02 +2.584752619e+02 +2.584752619e+02
2778 0 +2.388852680e+02 +2.525252680e+02 +2.525252680e+02
2967 0 +2.340707556e+02 +2.477107556e+02 +2.477107556e+02
3086 0 +2.273134015e+02 +2.409534015e+02 +2.409534015e+02
3241 0 +2.232177842e+02 +2.368577842e+02 +2.368577842e+02
3452 0 +2.185877463e+02 +2.322277463e+02 +2.322277463e+02
3772 0 +2.137697430e+02 +2.274097430e+02 +2.274097430e+02
4263 0 +2.087537248e+02 +2.223937248e+02 +2.223937248e+02
6641 0 +2.041719418e+02 +2.178119418e+02 +2.178119418e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.948000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.818754603e+02 +7.766754603e+02 +7.766754603e+02
4 0 +5.812047006e+02 +7.760047006e+02 +7.760047006e+02
13 0 +5.529201537e+02 +7.477201537e+02 +7.477201537e+02
115 0 +5.455504082e+02 +7.403504082e+02 +7.403504082e+02
144 0 +5.248820608e+02 +7.196820608e+02 +7.196820608e+02
159 0 +5.065746059e+02 +7.013746059e+02 +7.013746059e+02
185 0 +4.443519167e+02 +6.391519167e+02 +6.391519167e+02
1486 0 +3.954679857e+02 +5.902679857e+02 +5.902679857e+02
1674 0 +3.887496317e+02 +5.835496317e+02 +5.835496317e+02
1690 0 +3.768598936e+02 +5.716598936e+02 +5.716598936e+02
1720 0 +3.706565547e+02 +5.654565547e+02 +5.654565547e+02
1757 0 +3.580925094e+02 +5.528925094e+02 +5.528925094e+02
1775 0 +3.448504516e+02 +5.396504516e+02 +5.396504516e+02
1790 0 +3.375487555e+02 +5.323487555e+02 +5.323487555e+02
1802 0 +3.211021666e+02 +5.159021666e+02 +5.159021666e+02
1886 0 +3.133834841e+02 +5.081834841e+02 +5.081834841e+02
1900 0 +3.072637084e+02 +5.020637084e+02 +5.020637084e+02
1934 0 +2.989407914e+02 +4.937407914e+02 +4.937407914e+02
1961 0 +2.945345183e+02 +4.893345183e+02 +4.893345183e+02
1991 0 +2.853134092e+02 +4.801134092e+02 +4.801134092e+02
2004 0 +2.801613704e+02 +4.749613704e+02 +4.749613704e+02
2066 0 +2.699402529e+02 +4.647402529e+02 +4.647402529e+02
2070 0 +2.681884831e+02 +4.629884831e+02 +4.629884831e+02
2119 0 +2.628689583e+02 +4.576689583e+02 +4.576689583e+02
2137 0 +2.529724625e+02 +4.477724625e+02 +4.477724625e+02
2169 0 +2.493154681e+02 +4.441154681e+02 +4.441154681e+02
2183 0 +2.411277519e+02 +4.359277519e+02 +4.359277519e+02
2263 0 +2.394586262e+02 +4.342586262e+02 +4.342586262e+02
2312 0 +2.324503495e+02 +4.272503495e+02 +4.272503495e+02
2401 0 +2.290328303e+02 +4.238328303e+02 +4.238328303e+02
2497 0 +2.188757065e+02 +4.136757065e+02 +4.136757065e+02
2551 0 +2.187754486e+02 +4.135754486e+02 +4.135754486e+02
2617 0 +2.128830931e+02 +4.076830931e+02 +4.076830931e+02
2704 0 +2.086790545e+02 +4.034790545e+02 +4.034790545e+02
2904 0 +2.026766962e+02 +3.974766962e+02 +3.974766962e+02
3053 0 +1.992524367e+02 +3.940524367e+02 +3.940524367e+02
3451 0 +1.949222286e+02 +3.897222286e+02 +3.897222286e+02
4726 0 +1.905328760e+02 +3.853328760e+02 +3.853328760e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.335900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.316373895e+02 +4.980473895e+02 +4.980473895e+02
2 0 +5.577479971e+02 +4.241579971e+02 +4.241579971e+02
37 0 +5.357317516e+02 +4.021417516e+02 +4.021417516e+02
118 0 +5.105381903e+02 +3.769481903e+02 +3.769481903e+02
