% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.620900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.270868857e+02 -3.350031143e+02 -3.350031143e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +1.113105502e+02 -3.507794498e+02 -3.507794498e+02 +4.3379e-01 +3.0692e-02 +9.8026e-02 +3.4094e-01 +2.4727e-01
8 0 +1.046677069e+02 -3.574222931e+02 -3.574222931e+02 -9.0564e-02 +8.4424e-02 -2.8183e-02 -1.8777e-01 +7.4957e-02
30 0 +9.483937033e+01 -3.672506297e+02 -3.672506297e+02 +7.8155e-01 +1.2822e-01 +4.9669e-01 -3.6084e-02 +5.0873e-01
31 0 +8.614948926e+01 -3.759405107e+02 -3.759405107e+02 +9.5450e-01 -5.7843e-02 -7.2562e-02 +7.9968e-02 +1.1620e+00
46 0 +7.479692825e+01 -3.872930717e+02 -3.872930717e+02 +7.7717e-01 +1.7464e-01 -8.6075e-02 +1.9186e-01 +8.5156e-01
49 0 +5.820017636e+01 -4.038898236e+02 -4.038898236e+02 +8.6791e-01 +1.7862e-01 -1.0298e-01 +2.3492e-01 +1.3288e+00
113 0 +5.443513051e+01 -4.076548695e+02 -4.076548695e+02 +1.0409e+00 -1.0267e-02 -1.2367e-01 +3.7419e-01 +1.9931e+00
179 0 +4.872643651e+01 -4.133635635e+02 -4.133635635e+02 +5.5686e-01 +1.3452e-02 -2.3457e-01 +3.1475e-01 +1.9721e+00
221 0 +4.683038099e+01 -4.152596190e+02 -4.152596190e+02 +5.4906e-01 +9.3997e-02 -1.6300e-01 +3.8902e-01 +2.3056e+00
226 0 +4.542880422e+01 -4.166611958e+02 -4.166611958e+02 +5.3287e-01 +5.4120e-02 -1.9999e-01 +3.5353e-01 +2.2937e+00
257 0 +4.347161826e+01 -4.186183817e+02 -4.186183817e+02 +5.9937e-01 +1.3339e-01 -4.7379e-02 +2.5992e-01 +2.6308e+00
258 0 +4.112852195e+01 -4.209614780e+02 -4.209614780e+02 +5.3993e-01 +5.5432e-03 -1.3564e-01 +2.6602e-01 +2.3009e+00
283 0 +3.767973366e+01 -4.244102663e+02 -4.244102663e+02 +5.8711e-01 +4.9442e-02 -1.1400e-01 +3.0193e-01 +2.3125e+00
418 0 +3.674947662e+01 -4.253405234e+02 -4.253405234e+02 +5.8157e-01 +6.2523e-02 -6.5424e-02 +3.1738e-01 +2.3021e+00
468 0 +3.618240026e+01 -4.259075997e+02 -4.259075997e+02 +5.9500e-01 +4.4627e-02 -6.3221e-02 +3.2287e-01 +2.2967e+00
648 0 +3.527600758e+01 -4.268139924e+02 -4.268139924e+02 +6.6444e-01 +3.8842e-02 -5.5025e-02 +3.2425e-01 +2.2993e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.766000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.502431191e+02 +3.279031191e+02 +3.279031191e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +2.472716318e+02 +3.249316318e+02 +3.249316318e+02 +4.3379e-01 +3.0692e-02 +9.8026e-02 +3.4094e-01 +2.4727e-01
3 0 +2.224524168e+02 +3.001124168e+02 +3.001124168e+02 +1.7369e-01 -1.1375e-01 -3.0566e-01 +1.1285e-01 -1.5359e-01
6 0 +1.572207600e+02 +2.348807600e+02 +2.348807600e+02 +2.1661e-01 -2.7248e-01 -1.4933e-01 +1.8171e-01 -5.0930e-01
14 0 +1.546881954e+02 +2.323481954e+02 +2.323481954e+02 +4.0349e-01 -9.9959e-02 -7.2929e-01 +4.9039e-01 -2.9637e-01
16 0 +1.407640701e+02 +2.184240701e+02 +2.184240701e+02 +3.2133e-01 -5.3508e-01 -5.3047e-02 +6.6127e-01 -5.5724e-01
23 0 +1.357278334e+02 +2.133878334e+02 +2.133878334e+02 +1.1345e+00 -3.9420e-01 -4.2938e-01 +7.2400e-01 -7.2964e-01
24 0 +1.179100726e+02 +1.955700726e+02 +1.955700726e+02 +4.6892e-01 -2.8139e-01 +1.3366e-01 +6.3159e-01 -7.0786e-01
28 0 +1.153089123e+02 +1.929689123e+02 +1.929689123e+02 +5.9990e-01 -1.0892e-01 -3.2623e-01 +6.8201e-01 -6.3898e-01
33 0 +9.811893028e+01 +1.757789303e+02 +1.757789303e+02 +1.2055e+00 +4.2398e-01 -4.7933e-01 +1.4235e+00 -1.0885e+00
34 0 +8.940360218e+01 +1.670636022e+02 +1.670636022e+02 +1.2723e+00 +2.7439e-01 -6.5123e-01 +1.2053e+00 -1.1752e+00
36 0 +7.166643014e+01 +1.493264301e+02 +1.493264301e+02 +1.3107e+00 -2.5357e-01 -6.9757e-01 +1.0963e+00 -8.9302e-01
42 0 +6.949722631e+01 +1.471572263e+02 +1.471572263e+02 +2.1443e+00 +5.5566e-01 -5.8810e-01 +1.8129e+00 -1.1074e+00
47 0 +5.678942921e+01 +1.344494292e+02 +1.344494292e+02 +1.9166e+00 +4.6347e-01 -1.2945e+00 +1.7111e+00 -2.2005e+00
62 0 +1.758100968e+01 +9.524100968e+01 +9.524100968e+01 +2.2118e+00 -1.8159e-01 -1.2305e+00 +2.3948e+00 -2.4619e+00
153 0 +1.601768511e+01 +9.367768511e+01 +9.367768511e+01 +3.4897e+00 -9.3341e-01 -1.7572e+00 +3.7642e+00 -2.1168e+00
525 0 +1.570244497e+01 +9.336244497e+01 +9.336244497e+01 +3.1554e+00 -8.4551e-01 -1.8689e+00 +3.7930e+00 -2.1026e+00
554 0 +1.528077931e+01 +9.294077931e+01 +9.294077931e+01 +3.1853e+00 -8.5398e-01 -1.8553e+00 +3.8023e+00 -2.0966e+00
585 0 +1.493380627e+01 +9.259380627e+01 +9.259380627e+01 +3.1877e+00 -8.5427e-01 -1.8641e+00 +3.7940e+00 -2.0974e+00
591 0 +1.473108202e+01 +9.239108202e+01 +9.239108202e+01 +3.1981e+00 -8.5792e-01 -1.8456e+00 +3.7922e+00 -2.0979e+00
596 0 +1.366553290e+01 +9.132553290e+01 +9.132553290e+01 +3.2227e+00 -8.6179e-01 -1.8686e+00 +3.7879e+00 -2.1117e+00
615 0 +1.275617406e+01 +9.041617406e+01 +9.041617406e+01 +3.2413e+00 -8.5652e-01 -1.8756e+00 +3.7991e+00 -2.1107e+00
616 0 +9.970365946e+00 +8.763036595e+01 +8.763036595e+01 +3.2893e+00 -8.2745e-01 -1.8863e+00 +3.7898e+00 -2.1180e+00
624 0 +9.301721165e+00 +8.696172117e+01 +8.696172117e+01 +3.2976e+00 -8.2211e-01 -1.8853e+00 +3.7969e+00 -2.1087e+00
625 0 +6.642536452e+00 +8.430253645e+01 +8.430253645e+01 +3.3365e+00 -8.4547e-01 -1.8392e+00 +3.8021e+00 -2.1133e+00
638 0 +6.035189906e+00 +8.369518991e+01 +8.369518991e+01 +3.4113e+00 -8.4699e-01 -1.8872e+00 +3.8126e+00 -2.1350e+00
649 0 +5.269215008e+00 +8.292921501e+01 +8.292921501e+01 +3.3884e+00 -8.2454e-01 -1.8888e+00 +3.8041e+00 -2.1301e+00
665 0 +5.032549543e+00 +8.269254954e+01 +8.269254954e+01 +3.3667e+00 -8.4520e-01 -1.8414e+00 +3.8027e+00 -2.1025e+00
673 0 +4.889067119e+00 +8.254906712e+01 +8.254906712e+01 +3.3888e+00 -8.2728e-01 -1.8722e+00 +3.8010e+00 -2.1281e+00
818 0 +4.440269513e+00 +8.210026951e+01 +8.210026951e+01 +3.3774e+00 -8.3657e-01 -1.8645e+00 +3.7904e+00 -2.1163e+00
839 0 +4.364022987e+00 +8.202402299e+01 +8.202402299e+01 +3.3967e+00 -8.2556e-01 -1.8659e+00 +3.7908e+00 -2.1146e+00
874 0 +4.237032521e+00 +8.189703252e+01 +8.189703252e+01 +3.3920e+00 -8.3859e-01 -1.8639e+00 +3.7868e+00 -2.1148e+00
917 0 +4.134446254e+00 +8.179444625e+01 +8.179444625e+01 +3.3985e+00 -8.4579e-01 -1.8641e+00 +3.7914e+00 -2.1165e+00
1122 0 +4.073306654e+00 +8.173330665e+01 +8.173330665e+01 +3.3950e+00 -8.5228e-01 -1.8558e+00 +3.7910e+00 -2.1113e+00
1821 0 +3.980952833e+00 +8.164095283e+01 +8.164095283e+01 +3.3958e+00 -8.5592e-01 -1.8686e+00 +3.7918e+00 -2.1027e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.156800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.301878994e+02 +5.458678994e+02 +5.458678994e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +3.730450276e+02 +4.887250276e+02 +4.887250276e+02 +1.7369e-01 -1.1375e-01 -3.0566e-01 +1.1285e-01 -1.5359e-01
6 0 +2.959233073e+02 +4.116033073e+02 +4.116033073e+02 +2.1661e-01 -2.7248e-01 -1.4933e-01 +1.8171e-01 -5.0930e-01
23 0 +2.303935496e+02 +3.460735496e+02 +3.460735496e+02 +7.4056e-01 -2.9925e-01 -3.1534e-01 +4.1677e-01 -6.9464e-01
33 0 +2.235516271e+02 +3.392316271e+02 +3.392316271e+02 +7.1742e-01 +2.1574e-01 -1.8280e-01 +7.1806e-01 -9.8610e-01
37 0 +1.956601203e+02 +3.113401203e+02 +3.113401203e+02 +7.8487e-01 -1.6694e-01 -2.3269e-01 +4.5429e-01 -9.9665e-01
44 0 +1.870874753e+02 +3.027674753e+02 +3.027674753e+02 +1.3837e+00 -1.7102e-01 -2.9556e-01 +3.0015e-01 -1.4995e+00
