% f evaluations | g evaluations | best noise-free fitness - Fopt (7.135000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.357246449e+01 +1.449224645e+02 +1.449224645e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +7.079379533e+01 +1.421437953e+02 +1.421437953e+02 +4.3379e-01 +3.0692e-02 +9.8026e-02 +3.4094e-01 +2.4727e-01 +1.7369e-01 -1.1375e-01 -3.0566e-01 +1.1285e-01 -1.5359e-01 +2.4817e-01 +6.3376e-02 -2.2359e-01 +8.0318e-02 +2.1275e-01 +5.3256e-02 -2.3477e-01 +7.8699e-02 +1.0710e-01 +2.4729e-01
3 0 +6.814159267e+01 +1.394915927e+02 +1.394915927e+02 +2.1661e-01 -2.7248e-01 -1.4933e-01 +1.8171e-01 -5.0930e-01 +2.3317e-01 -2.5183e-01 -1.2653e-01 +4.3300e-01 -1.9345e-02 -9.0564e-02 +8.4424e-02 -2.8183e-02 -1.8777e-01 +7.4957e-02 +6.4105e-01 +2.7589e-01 +1.3137e-01 +7.7185e-02 +2.3934e-01
4 0 +5.949358214e+01 +1.308435821e+02 +1.308435821e+02 +1.8723e-01 -2.5702e-01 +1.5212e-01 +1.5671e-02 +5.1476e-01 -6.3323e-02 +3.7553e-01 -3.4671e-01 +9.3874e-02 -2.1343e-01 -2.6321e-01 +2.3560e-01 -2.9494e-01 -4.1433e-02 -2.1060e-01 +1.1878e-01 +8.3286e-02 -6.4943e-01 +2.1039e-01 -1.8282e-01
6 0 +5.399275405e+01 +1.253427541e+02 +1.253427541e+02 +3.2216e-01 -3.3442e-01 +1.9285e-01 -3.1559e-01 -1.5896e-01 +1.8278e-01 -2.1053e-01 +1.4883e-01 -4.2076e-01 -2.0280e-01 +1.6047e-01 +4.4277e-01 -3.3358e-01 +4.6382e-01 +8.0465e-02 +6.6341e-01 -8.5054e-02 -1.4430e-01 +9.7733e-02 -3.1199e-01
8 0 +4.936252227e+01 +1.207125223e+02 +1.207125223e+02 +4.3971e-01 -4.3834e-01 +1.3653e-01 -3.0033e-01 -3.3727e-01 +3.7353e-02 +2.4081e-01 +3.9933e-01 -9.8994e-02 +2.9354e-01 +1.6695e-01 -2.2752e-03 -2.7832e-01 +1.2409e-02 +1.0390e+00 -2.7576e-01 -5.0546e-02 -2.6440e-01 +4.0620e-01 +5.3343e-01
16 0 +4.547125648e+01 +1.168212565e+02 +1.168212565e+02 -6.3735e-02 -2.5683e-01 +1.4159e-01 -1.7791e-01 +1.7574e-01 -2.1973e-01 -7.4698e-02 -1.1849e-01 +4.0326e-01 -1.2685e-02 -1.2129e-01 -1.6943e-01 -2.5420e-01 +3.7555e-01 -2.8181e-01 +1.8646e-01 +8.5933e-02 +4.8666e-01 +2.1365e-01 +5.0762e-01
20 0 +3.987267609e+01 +1.112226761e+02 +1.112226761e+02 +1.0784e+00 +1.9771e-02 +9.4907e-02 +1.5310e-01 +1.1878e-01 +1.9081e-01 -6.3747e-02 +1.5608e-01 -4.3446e-01 -1.9057e-01 -2.7415e-01 -5.1827e-01 +5.0618e-02 -3.6894e-02 -9.3074e-02 +2.6658e-01 -3.9501e-01 +1.8809e-01 +4.3070e-01 -2.6363e-01
28 0 +3.459724552e+01 +1.059472455e+02 +1.059472455e+02 +4.9354e-01 -3.1035e-01 -1.1124e-02 -2.5374e-02 -5.8195e-01 -6.6573e-02 -1.8601e-01 -1.3830e-02 +1.9705e-01 -2.2657e-01 -9.6261e-02 +2.5272e-01 -5.0388e-02 -7.9048e-02 +1.6552e-01 +1.1987e-01 -1.3552e-01 -1.0005e-01 +4.4926e-01 +2.8299e-01
44 0 +3.184353937e+01 +1.031935394e+02 +1.031935394e+02 +9.8381e-01 +4.7162e-02 -4.7091e-01 +5.3757e-02 +5.3136e-02 -3.9990e-01 -9.5821e-02 +9.2529e-01 +5.9474e-02 +6.5066e-02 +3.9378e-02 -1.5889e-01 -1.5430e-01 +2.0319e-01 -2.3934e-01 +4.8184e-01 +2.4984e-01 +3.4618e-01 +3.4290e-01 +2.2172e-01
55 0 +2.808721758e+01 +9.943721758e+01 +9.943721758e+01 +8.8298e-01 -4.7015e-02 -1.6521e-01 -4.8894e-02 -1.2300e-01 -4.3135e-01 +2.7069e-01 +1.3314e-01 +2.4163e-01 +3.2422e-01 -3.6706e-01 -9.2727e-02 -1.5869e-01 -1.3759e-01 +1.2765e-01 -6.5000e-02 +3.0629e-01 +3.6206e-01 +8.5309e-01 +3.5713e-02
86 0 +2.586195688e+01 +9.721195688e+01 +9.721195688e+01 +8.4343e-01 -4.7120e-02 -2.2433e-01 -4.1274e-01 -3.2829e-01 -1.4137e-01 +1.7675e-01 +1.7507e-01 -5.9422e-01 +2.6272e-01 -3.9064e-01 -4.9742e-01 -5.2843e-01 -3.6188e-02 +3.2320e-02 -1.1569e-02 +3.4934e-01 +3.9596e-01 +7.4226e-01 +6.1288e-02
137 0 +2.552697332e+01 +9.687697332e+01 +9.687697332e+01 +4.2476e-01 -1.6471e-01 -1.7870e-01 -4.0474e-01 +3.8116e-01 -5.9228e-01 +3.0983e-01 +6.8112e-02 -5.5938e-02 +2.5761e-01 -2.8321e-01 +7.9017e-02 -4.2917e-01 -7.4993e-02 -1.5901e-01 -3.6267e-01 +2.4758e-01 +6.9829e-02 +1.0618e+00 +5.4069e-01
145 0 +1.907637889e+01 +9.042637889e+01 +9.042637889e+01 +9.4848e-01 -2.1741e-01 -3.6990e-01 -7.3739e-01 +7.7264e-02 -6.1336e-01 +2.3762e-01 -9.0031e-02 -4.1888e-01 +4.2351e-01 -4.4636e-01 -2.1254e-01 -6.0806e-01 -1.2682e-01 -1.7005e-01 -5.5745e-03 +2.1016e-01 +8.6587e-02 +9.8224e-01 +1.9448e-01
172 0 +1.882498059e+01 +9.017498059e+01 +9.017498059e+01 +1.0009e+00 -3.2179e-01 -1.6769e-01 -6.2508e-01 +5.0416e-02 -6.1219e-01 +2.8079e-01 +1.9142e-01 -9.2706e-01 +1.3827e-01 -2.5767e-01 +5.2520e-02 -5.3878e-01 -6.1798e-02 -1.3299e-01 +7.8691e-02 +1.3400e-01 +1.5477e-01 +1.1146e+00 +3.4939e-01
196 0 +1.786875774e+01 +8.921875774e+01 +8.921875774e+01 +8.3693e-01 -2.7242e-01 -1.0123e-01 -6.8304e-01 +2.2884e-02 -3.4314e-01 +2.9252e-01 +2.1508e-01 -8.2133e-01 +3.0430e-01 -3.4983e-01 -1.2022e-02 -6.6261e-01 -1.3861e-01 -3.5350e-01 -3.8137e-02 +2.8238e-01 +1.8302e-01 +1.0574e+00 +1.9823e-01
276 0 +1.609684114e+01 +8.744684114e+01 +8.744684114e+01 +8.3177e-01 -3.0787e-01 -2.5308e-02 -8.7702e-01 -1.0150e-01 -5.3146e-01 +2.9350e-01 +3.5244e-01 -4.0271e-01 -2.6919e-03 -4.5359e-01 +2.1653e-01 -5.9462e-01 -2.4198e-01 -4.1403e-01 -2.9659e-03 +3.1598e-01 -1.3522e-01 +6.6140e-01 -4.9175e-02
283 0 +1.448832887e+01 +8.583832887e+01 +8.583832887e+01 +9.0881e-01 -5.8054e-01 +4.3350e-02 -6.3733e-01 -1.5782e-01 -4.0639e-01 +3.6252e-01 +2.6202e-01 -6.1823e-01 +1.6059e-01 -5.9243e-01 -1.8986e-02 -2.2675e-01 -1.0667e-01 -5.0599e-01 +6.4725e-02 +3.1984e-01 +1.2147e-01 +8.2389e-01 +7.7804e-02
300 0 +1.408150414e+01 +8.543150414e+01 +8.543150414e+01 +7.8040e-01 -3.5921e-01 -2.4273e-02 -6.8383e-01 -1.5873e-01 -5.2207e-01 +3.3119e-01 +3.4566e-01 -4.9801e-01 +9.7035e-02 -4.9176e-01 +8.6242e-02 -4.2409e-01 -2.7494e-01 -4.3011e-01 +8.2010e-02 +3.2745e-01 -1.6659e-02 +9.5133e-01 +2.7753e-02
365 0 +1.323896053e+01 +8.458896053e+01 +8.458896053e+01 +8.4905e-01 -2.1784e-01 -5.4505e-02 -4.8344e-01 -2.9588e-01 -4.1784e-01 +2.6997e-01 +4.1851e-01 -3.7343e-01 +7.4255e-02 -6.9071e-01 +5.5028e-02 -3.8574e-01 -2.7179e-01 -4.2837e-01 +1.0172e-01 +2.8896e-01 +1.0176e-01 +9.1473e-01 +4.3751e-02
