% f evaluations | g evaluations | best noise-free fitness - Fopt (9.294000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.446256321e+02 +8.375656321e+02 +8.375656321e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +6.341312292e+02 +7.270712292e+02 +7.270712292e+02 +4.3379e-01 +3.0692e-02 +9.8026e-02 +3.4094e-01 +2.4727e-01 +1.7369e-01 -1.1375e-01 -3.0566e-01 +1.1285e-01 -1.5359e-01
5 0 +6.260868348e+02 +7.190268348e+02 +7.190268348e+02 -9.0564e-02 +8.4424e-02 -2.8183e-02 -1.8777e-01 +7.4957e-02 +6.4105e-01 +2.7589e-01 +1.3137e-01 +7.7185e-02 +2.3934e-01
12 0 +4.313372119e+02 +5.242772119e+02 +5.242772119e+02 +4.6104e-01 +5.1861e-01 -2.6875e-01 +3.0398e-01 +3.5239e-01 +8.4064e-01 -1.9733e-01 -1.3340e-01 +2.6895e-01 -3.1638e-01
34 0 +4.029822470e+02 +4.959222470e+02 +4.959222470e+02 +1.4313e+00 +7.8224e-01 -3.7288e-01 -2.2322e-01 +1.0768e+00 +8.2437e-01 +3.4791e-03 -4.9077e-01 +2.5253e-01 -9.9369e-03
38 0 +3.679655697e+02 +4.609055697e+02 +4.609055697e+02 +7.8795e-01 +6.2683e-01 -2.5034e-01 +2.9155e-01 +8.9200e-01 +5.4596e-01 -3.9143e-01 +2.1268e-01 +6.0670e-01 +2.1551e-01
47 0 +2.685003663e+02 +3.614403663e+02 +3.614403663e+02 +1.1735e+00 +6.0321e-01 -1.8145e-01 +9.3331e-01 +1.1810e+00 +1.2156e+00 -9.2935e-01 +1.5090e-01 +2.8796e-01 +2.3228e-01
76 0 +2.010631747e+02 +2.940031747e+02 +2.940031747e+02 +1.3499e+00 +1.3233e+00 -2.3450e-01 +1.2524e+00 +1.4049e+00 +1.0678e+00 +1.7477e-01 -1.3415e-01 +1.1000e+00 +7.4209e-01
91 0 +1.827890718e+02 +2.757290718e+02 +2.757290718e+02 +1.8874e+00 +1.4442e+00 -4.2237e-01 +1.4014e+00 +1.3863e+00 +1.3811e+00 -5.7627e-01 +1.5958e-01 +9.6918e-01 +9.3691e-01
92 0 +7.494860312e+01 +1.678886031e+02 +1.678886031e+02 +1.4615e+00 +1.9452e+00 -8.0485e-01 +2.2689e+00 +2.0285e+00 +1.6936e+00 +3.7229e-01 -2.3980e-01 +1.2052e+00 +9.5056e-01
