% f evaluations | g evaluations | best noise-free fitness - Fopt (1.238300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.535000000e+02 +3.773300000e+02 +3.773300000e+02
273 0 +2.448396859e+02 +3.686696859e+02 +3.686696859e+02
305 0 +2.391667769e+02 +3.629967769e+02 +3.629967769e+02
357 0 +2.231337212e+02 +3.469637212e+02 +3.469637212e+02
385 0 +2.179843800e+02 +3.418143800e+02 +3.418143800e+02
401 0 +2.114510912e+02 +3.352810912e+02 +3.352810912e+02
417 0 +2.071626447e+02 +3.309926447e+02 +3.309926447e+02
433 0 +2.025296923e+02 +3.263596923e+02 +3.263596923e+02
449 0 +1.969865478e+02 +3.208165478e+02 +3.208165478e+02
462 0 +1.924941740e+02 +3.163241740e+02 +3.163241740e+02
481 0 +1.783229463e+02 +3.021529463e+02 +3.021529463e+02
497 0 +1.776553864e+02 +3.014853864e+02 +3.014853864e+02
513 0 +1.674739360e+02 +2.913039360e+02 +2.913039360e+02
529 0 +1.616148717e+02 +2.854448717e+02 +2.854448717e+02
545 0 +1.583072870e+02 +2.821372870e+02 +2.821372870e+02
561 0 +1.529927335e+02 +2.768227335e+02 +2.768227335e+02
577 0 +1.414452558e+02 +2.652752558e+02 +2.652752558e+02
593 0 +1.377640545e+02 +2.615940545e+02 +2.615940545e+02
609 0 +1.262242087e+02 +2.500542087e+02 +2.500542087e+02
625 0 +1.257328416e+02 +2.495628416e+02 +2.495628416e+02
657 0 +1.226640483e+02 +2.464940483e+02 +2.464940483e+02
673 0 +1.154308443e+02 +2.392608443e+02 +2.392608443e+02
689 0 +1.103454412e+02 +2.341754412e+02 +2.341754412e+02
705 0 +1.045448456e+02 +2.283748456e+02 +2.283748456e+02
721 0 +9.948603781e+01 +2.233160378e+02 +2.233160378e+02
737 0 +9.657538528e+01 +2.204053853e+02 +2.204053853e+02
753 0 +9.400685602e+01 +2.178368560e+02 +2.178368560e+02
785 0 +8.960772510e+01 +2.134377251e+02 +2.134377251e+02
817 0 +8.606880474e+01 +2.098988047e+02 +2.098988047e+02
833 0 +7.858503247e+01 +2.024150325e+02 +2.024150325e+02
849 0 +7.298257662e+01 +1.968125766e+02 +1.968125766e+02
865 0 +6.951565746e+01 +1.933456575e+02 +1.933456575e+02
881 0 +6.420268407e+01 +1.880326841e+02 +1.880326841e+02
913 0 +6.167836943e+01 +1.855083694e+02 +1.855083694e+02
929 0 +6.019781309e+01 +1.840278131e+02 +1.840278131e+02
961 0 +5.460578265e+01 +1.784357826e+02 +1.784357826e+02
1041 0 +5.234915881e+01 +1.761791588e+02 +1.761791588e+02
1089 0 +5.011452970e+01 +1.739445297e+02 +1.739445297e+02
1105 0 +4.796085658e+01 +1.717908566e+02 +1.717908566e+02
1121 0 +4.756598530e+01 +1.713959853e+02 +1.713959853e+02
1137 0 +4.641875577e+01 +1.702487558e+02 +1.702487558e+02
1169 0 +4.452883077e+01 +1.683588308e+02 +1.683588308e+02
1201 0 +4.270782029e+01 +1.665378203e+02 +1.665378203e+02
1249 0 +4.264626382e+01 +1.664762638e+02 +1.664762638e+02
1281 0 +4.142850002e+01 +1.652585000e+02 +1.652585000e+02
1393 0 +4.065447318e+01 +1.644844732e+02 +1.644844732e+02
1441 0 +3.971548816e+01 +1.635454882e+02 +1.635454882e+02
1553 0 +3.884839964e+01 +1.626783996e+02 +1.626783996e+02
1777 0 +3.801153171e+01 +1.618415317e+02 +1.618415317e+02
3377 0 +3.715234026e+01 +1.609823403e+02 +1.609823403e+02
4769 0 +3.630052180e+01 +1.601305218e+02 +1.601305218e+02
6017 0 +3.548081171e+01 +1.593108117e+02 +1.593108117e+02
7361 0 +3.467348007e+01 +1.585034801e+02 +1.585034801e+02
8671 0 +3.386288988e+01 +1.576928899e+02 +1.576928899e+02
10229 0 +3.307340217e+01 +1.569034022e+02 +1.569034022e+02
12083 0 +3.235776197e+01 +1.561877620e+02 +1.561877620e+02
13827 0 +3.162265329e+01 +1.554526533e+02 +1.554526533e+02
15783 0 +3.090028803e+01 +1.547302880e+02 +1.547302880e+02
17862 0 +3.019697069e+01 +1.540269707e+02 +1.540269707e+02
19489 0 +2.951086465e+01 +1.533408646e+02 +1.533408646e+02
21462 0 +2.883286997e+01 +1.526628700e+02 +1.526628700e+02
23585 0 +2.817900425e+01 +1.520090042e+02 +1.520090042e+02
25617 0 +2.753930006e+01 +1.513693001e+02 +1.513693001e+02
27283 0 +2.690921839e+01 +1.507392184e+02 +1.507392184e+02
29471 0 +2.629706839e+01 +1.501270684e+02 +1.501270684e+02
31589 0 +2.569784073e+01 +1.495278407e+02 +1.495278407e+02
33666 0 +2.511741170e+01 +1.489474117e+02 +1.489474117e+02
35765 0 +2.454655300e+01 +1.483765530e+02 +1.483765530e+02
37576 0 +2.398649037e+01 +1.478164904e+02 +1.478164904e+02
39137 0 +2.344217466e+01 +1.472721747e+02 +1.472721747e+02
40986 0 +2.290097684e+01 +1.467309768e+02 +1.467309768e+02
43552 0 +2.238598850e+01 +1.462159885e+02 +1.462159885e+02
45650 0 +2.187522665e+01 +1.457052267e+02 +1.457052267e+02
47073 0 +2.137914861e+01 +1.452091486e+02 +1.452091486e+02
49443 0 +2.088651210e+01 +1.447165121e+02 +1.447165121e+02
50786 0 +2.041619708e+01 +1.442461971e+02 +1.442461971e+02
52641 0 +1.994910713e+01 +1.437791071e+02 +1.437791071e+02
55317 0 +1.949755966e+01 +1.433275597e+02 +1.433275597e+02
58439 0 +1.905446365e+01 +1.428844636e+02 +1.428844636e+02
61041 0 +1.861891684e+01 +1.424489168e+02 +1.424489168e+02
63505 0 +1.819622905e+01 +1.420262291e+02 +1.420262291e+02
64929 0 +1.778006855e+01 +1.416100685e+02 +1.416100685e+02
66563 0 +1.737009859e+01 +1.412000986e+02 +1.412000986e+02
68641 0 +1.698212733e+01 +1.408121273e+02 +1.408121273e+02
69761 0 +1.659567112e+01 +1.404256711e+02 +1.404256711e+02
71513 0 +1.621679585e+01 +1.400467959e+02 +1.400467959e+02
73010 0 +1.584122874e+01 +1.396712287e+02 +1.396712287e+02
74081 0 +1.548471249e+01 +1.393147125e+02 +1.393147125e+02
75588 0 +1.513317463e+01 +1.389631746e+02 +1.389631746e+02
77079 0 +1.478996907e+01 +1.386199691e+02 +1.386199691e+02
78209 0 +1.445327234e+01 +1.382832723e+02 +1.382832723e+02
78993 0 +1.412085638e+01 +1.379508564e+02 +1.379508564e+02
79910 0 +1.379889646e+01 +1.376288965e+02 +1.376288965e+02
81296 0 +1.348657289e+01 +1.373165729e+02 +1.373165729e+02
82433 0 +1.317220368e+01 +1.370022037e+02 +1.370022037e+02
83364 0 +1.287704965e+01 +1.367070496e+02 +1.367070496e+02
84225 0 +1.258768305e+01 +1.364176831e+02 +1.364176831e+02
85265 0 +1.229927400e+01 +1.361292740e+02 +1.361292740e+02
86584 0 +1.201952417e+01 +1.358495242e+02 +1.358495242e+02
87635 0 +1.174709973e+01 +1.355770997e+02 +1.355770997e+02
88561 0 +1.147886519e+01 +1.353088652e+02 +1.353088652e+02
89417 0 +1.121865090e+01 +1.350486509e+02 +1.350486509e+02
90085 0 +1.096399159e+01 +1.347939916e+02 +1.347939916e+02
91233 0 +1.071492944e+01 +1.345449294e+02 +1.345449294e+02
93121 0 +1.047060327e+01 +1.343006033e+02 +1.343006033e+02
94134 0 +1.023169744e+01 +1.340616974e+02 +1.340616974e+02
95409 0 +9.999932063e+00 +1.338299321e+02 +1.338299321e+02
96179 0 +9.761397508e+00 +1.335913975e+02 +1.335913975e+02
96708 0 +9.549203621e+00 +1.333792036e+02 +1.333792036e+02
97057 0 +9.315426000e+00 +1.331454260e+02 +1.331454260e+02
97458 0 +9.120004902e+00 +1.329500049e+02 +1.329500049e+02
98193 0 +8.908952147e+00 +1.327389521e+02 +1.327389521e+02
98738 0 +8.701840131e+00 +1.325318401e+02 +1.325318401e+02
99353 0 +8.509807732e+00 +1.323398077e+02 +1.323398077e+02
99986 0 +8.314599977e+00 +1.321446000e+02 +1.321446000e+02
100393 0 +8.122536219e+00 +1.319525362e+02 +1.319525362e+02
100849 0 +7.942296292e+00 +1.317722963e+02 +1.317722963e+02
101441 0 +7.756610012e+00 +1.315866100e+02 +1.315866100e+02
102065 0 +7.580196546e+00 +1.314101965e+02 +1.314101965e+02
102753 0 +7.412671293e+00 +1.312426713e+02 +1.312426713e+02
103506 0 +7.239405602e+00 +1.310694056e+02 +1.310694056e+02
104064 0 +7.074808932e+00 +1.309048089e+02 +1.309048089e+02
104675 0 +6.915324640e+00 +1.307453246e+02 +1.307453246e+02
105113 0 +6.748911674e+00 +1.305789117e+02 +1.305789117e+02
105474 0 +6.606092963e+00 +1.304360930e+02 +1.304360930e+02
105982 0 +6.450563846e+00 +1.302805638e+02 +1.302805638e+02
106593 0 +6.309570790e+00 +1.301395708e+02 +1.301395708e+02
107505 0 +6.164695302e+00 +1.299946953e+02 +1.299946953e+02
108358 0 +6.024885634e+00 +1.298548856e+02 +1.298548856e+02
109121 0 +5.885457745e+00 +1.297154577e+02 +1.297154577e+02
109936 0 +5.754084851e+00 +1.295840849e+02 +1.295840849e+02
110529 0 +5.623368272e+00 +1.294533683e+02 +1.294533683e+02
111029 0 +5.489213195e+00 +1.293192132e+02 +1.293192132e+02
111393 0 +5.368056947e+00 +1.291980569e+02 +1.291980569e+02
111730 0 +5.247756118e+00 +1.290777561e+02 +1.290777561e+02
111993 0 +5.126123343e+00 +1.289561233e+02 +1.289561233e+02
112342 0 +5.007115389e+00 +1.288371154e+02 +1.288371154e+02
112829 0 +4.897091913e+00 +1.287270919e+02 +1.287270919e+02
113377 0 +4.783826360e+00 +1.286138264e+02 +1.286138264e+02
113953 0 +4.676231190e+00 +1.285062312e+02 +1.285062312e+02
114561 0 +4.570400340e+00 +1.284004003e+02 +1.284004003e+02
115127 0 +4.465866882e+00 +1.282958669e+02 +1.282958669e+02
