% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.025500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.503737427e-01 -1.022996263e+02 -1.022996263e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
373 0 +1.655545840e-01 -1.023844454e+02 -1.023844454e+02 -8.8371e-04 +1.0680e-01 -2.6545e-01 -1.1473e-01 -5.0980e-01
445 0 +2.853979063e-02 -1.025214602e+02 -1.025214602e+02 -2.4377e-02 +8.2757e-02 -2.6391e-01 -1.1355e-01 -4.7063e-01
489 0 +2.804662872e-02 -1.025219534e+02 -1.025219534e+02 -2.1904e-02 +8.6939e-02 -2.6771e-01 -1.1503e-01 -4.7816e-01
638 0 +2.375749500e-02 -1.025262425e+02 -1.025262425e+02 -2.6580e-02 +8.9769e-02 -2.8149e-01 -1.1334e-01 -4.9058e-01
776 0 +2.195814334e-02 -1.025280419e+02 -1.025280419e+02 -2.9075e-02 +9.1474e-02 -2.8513e-01 -1.1533e-01 -4.9543e-01
788 0 +2.166899223e-02 -1.025283310e+02 -1.025283310e+02 -2.8067e-02 +9.0669e-02 -2.8410e-01 -1.1492e-01 -4.9477e-01
794 0 +2.131850766e-02 -1.025286815e+02 -1.025286815e+02 -2.7948e-02 +9.0449e-02 -2.8488e-01 -1.1529e-01 -4.9614e-01
802 0 +2.012133832e-02 -1.025298787e+02 -1.025298787e+02 -2.8785e-02 +9.0572e-02 -2.8481e-01 -1.1617e-01 -4.9586e-01
805 0 +1.960530062e-02 -1.025303947e+02 -1.025303947e+02 -2.9980e-02 +9.1136e-02 -2.8597e-01 -1.1707e-01 -4.9860e-01
810 0 +1.946568837e-02 -1.025305343e+02 -1.025305343e+02 -3.0412e-02 +9.1186e-02 -2.8669e-01 -1.1743e-01 -4.9931e-01
811 0 +1.772322952e-02 -1.025322768e+02 -1.025322768e+02 -3.0942e-02 +9.0550e-02 -2.8658e-01 -1.1879e-01 -4.9995e-01
835 0 +1.530025918e-02 -1.025346997e+02 -1.025346997e+02 -3.0735e-02 +8.8714e-02 -2.8446e-01 -1.1918e-01 -4.9774e-01
850 0 +1.498936985e-02 -1.025350106e+02 -1.025350106e+02 -3.3774e-02 +8.8943e-02 -2.8649e-01 -1.2204e-01 -5.0252e-01
877 0 +1.462768263e-02 -1.025353723e+02 -1.025353723e+02 -3.4583e-02 +8.7632e-02 -2.8744e-01 -1.2248e-01 -5.0301e-01
882 0 +1.433202846e-02 -1.025356680e+02 -1.025356680e+02 -3.3867e-02 +8.8235e-02 -2.8599e-01 -1.2119e-01 -5.0032e-01
891 0 +1.407048318e-02 -1.025359295e+02 -1.025359295e+02 -3.6187e-02 +8.7856e-02 -2.8576e-01 -1.2253e-01 -4.9969e-01
932 0 +1.372218018e-02 -1.025362778e+02 -1.025362778e+02 -3.4717e-02 +8.7440e-02 -2.8556e-01 -1.2102e-01 -4.9825e-01
965 0 +1.344715278e-02 -1.025365528e+02 -1.025365528e+02 -3.4792e-02 +8.6881e-02 -2.8378e-01 -1.2088e-01 -4.9617e-01
994 0 +1.312272956e-02 -1.025368773e+02 -1.025368773e+02 -3.4569e-02 +8.5617e-02 -2.8267e-01 -1.2050e-01 -4.9399e-01
1259 0 +1.288180648e-02 -1.025371182e+02 -1.025371182e+02 -3.5900e-02 +8.4106e-02 -2.8165e-01 -1.2096e-01 -4.9162e-01
1786 0 +1.256537973e-02 -1.025374346e+02 -1.025374346e+02 -3.7223e-02 +7.9380e-02 -2.8901e-01 -1.1933e-01 -4.9441e-01
1938 0 +1.228671885e-02 -1.025377133e+02 -1.025377133e+02 -3.8756e-02 +7.7132e-02 -2.9312e-01 -1.1874e-01 -4.9625e-01
2013 0 +1.198602678e-02 -1.025380140e+02 -1.025380140e+02 -4.2230e-02 +7.3187e-02 -3.0088e-01 -1.1748e-01 -4.9879e-01
2036 0 +1.163969002e-02 -1.025383603e+02 -1.025383603e+02 -4.5212e-02 +7.2008e-02 -3.0382e-01 -1.1651e-01 -4.9796e-01
2046 0 +1.132863923e-02 -1.025386714e+02 -1.025386714e+02 -4.7846e-02 +6.7246e-02 -3.1162e-01 -1.1532e-01 -5.0141e-01
2085 0 +1.100516051e-02 -1.025389948e+02 -1.025389948e+02 -5.2244e-02 +6.5244e-02 -3.1699e-01 -1.1442e-01 -5.0218e-01
2122 0 +1.095291991e-02 -1.025390471e+02 -1.025390471e+02 -5.2776e-02 +6.2762e-02 -3.1990e-01 -1.1378e-01 -5.0303e-01
2157 0 +1.070323021e-02 -1.025392968e+02 -1.025392968e+02 -5.8501e-02 +6.0910e-02 -3.2862e-01 -1.1124e-01 -5.0436e-01
2200 0 +1.044472056e-02 -1.025395553e+02 -1.025395553e+02 -5.9895e-02 +5.7980e-02 -3.3127e-01 -1.1108e-01 -5.0506e-01
2248 0 +1.017881661e-02 -1.025398212e+02 -1.025398212e+02 -6.3876e-02 +5.3106e-02 -3.3875e-01 -1.0908e-01 -5.0592e-01
2269 0 +9.963671969e-03 -1.025400363e+02 -1.025400363e+02 -6.6300e-02 +5.1415e-02 -3.4183e-01 -1.0850e-01 -5.0635e-01
2303 0 +9.705717181e-03 -1.025402943e+02 -1.025402943e+02 -6.8493e-02 +4.8817e-02 -3.4356e-01 -1.0790e-01 -5.0515e-01
2355 0 +9.534444858e-03 -1.025404656e+02 -1.025404656e+02 -7.1067e-02 +4.6361e-02 -3.4754e-01 -1.0670e-01 -5.0520e-01
2382 0 +9.298854390e-03 -1.025407011e+02 -1.025407011e+02 -7.3864e-02 +4.3859e-02 -3.5042e-01 -1.0530e-01 -5.0372e-01
2416 0 +9.029913908e-03 -1.025409701e+02 -1.025409701e+02 -8.2930e-02 +3.3589e-02 -3.6272e-01 -1.0151e-01 -5.0249e-01
2489 0 +8.910724373e-03 -1.025410893e+02 -1.025410893e+02 -8.0110e-02 +3.5662e-02 -3.5957e-01 -1.0167e-01 -5.0182e-01
2597 0 +8.708151299e-03 -1.025412918e+02 -1.025412918e+02 -8.0833e-02 +3.4969e-02 -3.6188e-01 -1.0042e-01 -5.0211e-01
2651 0 +8.470074060e-03 -1.025415299e+02 -1.025415299e+02 -8.5463e-02 +2.9386e-02 -3.6972e-01 -9.7703e-02 -5.0231e-01
2689 0 +8.292484366e-03 -1.025417075e+02 -1.025417075e+02 -9.0102e-02 +2.4947e-02 -3.7753e-01 -9.4639e-02 -5.0257e-01
2694 0 +8.094563308e-03 -1.025419054e+02 -1.025419054e+02 -9.5252e-02 +1.8631e-02 -3.8672e-01 -9.1604e-02 -5.0347e-01
2738 0 +7.903418344e-03 -1.025420966e+02 -1.025420966e+02 -9.4421e-02 +1.8947e-02 -3.8763e-01 -9.1343e-02 -5.0496e-01
2749 0 +7.719731033e-03 -1.025422803e+02 -1.025422803e+02 -9.4516e-02 +1.7864e-02 -3.9009e-01 -9.1214e-02 -5.0734e-01
2772 0 +7.570302678e-03 -1.025424297e+02 -1.025424297e+02 -9.9658e-02 +1.2121e-02 -3.9844e-01 -8.7645e-02 -5.0700e-01
2791 0 +7.412063259e-03 -1.025425879e+02 -1.025425879e+02 -1.0047e-01 +1.0412e-02 -4.0052e-01 -8.7237e-02 -5.0792e-01
2820 0 +7.186264739e-03 -1.025428137e+02 -1.025428137e+02 -1.0369e-01 +6.7611e-03 -4.0881e-01 -8.4323e-02 -5.1072e-01
2884 0 +7.025352526e-03 -1.025429746e+02 -1.025429746e+02 -1.0840e-01 -1.0045e-03 -4.1970e-01 -8.0300e-02 -5.1279e-01
2988 0 +6.904816382e-03 -1.025430952e+02 -1.025430952e+02 -1.0970e-01 -2.7474e-03 -4.2354e-01 -7.9422e-02 -5.1490e-01
3003 0 +6.751708825e-03 -1.025432483e+02 -1.025432483e+02 -1.1002e-01 -3.6723e-03 -4.2509e-01 -7.9538e-02 -5.1675e-01
3021 0 +6.583021653e-03 -1.025434170e+02 -1.025434170e+02 -1.1346e-01 -8.3013e-03 -4.3276e-01 -7.7282e-02 -5.1930e-01
3042 0 +6.395121099e-03 -1.025436049e+02 -1.025436049e+02 -1.1846e-01 -1.3919e-02 -4.4162e-01 -7.5324e-02 -5.2238e-01
3367 0 +6.303812352e-03 -1.025436962e+02 -1.025436962e+02 -1.2412e-01 -1.8556e-02 -4.5133e-01 -7.1981e-02 -5.2456e-01
3465 0 +6.164404994e-03 -1.025438356e+02 -1.025438356e+02 -1.2635e-01 -2.1480e-02 -4.5485e-01 -7.0628e-02 -5.2487e-01
3499 0 +6.005401646e-03 -1.025439946e+02 -1.025439946e+02 -1.3484e-01 -3.1440e-02 -4.6903e-01 -6.5546e-02 -5.2703e-01
3560 0 +5.851340424e-03 -1.025441487e+02 -1.025441487e+02 -1.3809e-01 -3.4890e-02 -4.7390e-01 -6.3511e-02 -5.2736e-01
3595 0 +5.744193512e-03 -1.025442558e+02 -1.025442558e+02 -1.3898e-01 -3.7176e-02 -4.7548e-01 -6.2584e-02 -5.2701e-01
3625 0 +5.598885252e-03 -1.025444011e+02 -1.025444011e+02 -1.4261e-01 -4.1053e-02 -4.7976e-01 -6.0248e-02 -5.2585e-01
3647 0 +5.444320668e-03 -1.025445557e+02 -1.025445557e+02 -1.4732e-01 -4.5535e-02 -4.8521e-01 -5.6384e-02 -5.2346e-01
3758 0 +5.352037702e-03 -1.025446480e+02 -1.025446480e+02 -1.5075e-01 -5.0534e-02 -4.9087e-01 -5.3872e-02 -5.2367e-01
3923 0 +5.225349215e-03 -1.025447747e+02 -1.025447747e+02 -1.5797e-01 -5.7947e-02 -5.0265e-01 -4.8107e-02 -5.2445e-01
3989 0 +5.121996113e-03 -1.025448780e+02 -1.025448780e+02 -1.6389e-01 -6.5958e-02 -5.1429e-01 -4.3840e-02 -5.2778e-01
4037 0 +5.000890582e-03 -1.025449991e+02 -1.025449991e+02 -1.6976e-01 -7.3012e-02 -5.2580e-01 -3.9259e-02 -5.3115e-01
4223 0 +4.891462883e-03 -1.025451085e+02 -1.025451085e+02 -1.7546e-01 -8.0730e-02 -5.3801e-01 -3.4603e-02 -5.3557e-01
4307 0 +4.758585222e-03 -1.025452414e+02 -1.025452414e+02 -1.8462e-01 -9.2171e-02 -5.5243e-01 -2.7596e-02 -5.3687e-01
4389 0 +4.659663120e-03 -1.025453403e+02 -1.025453403e+02 -1.9373e-01 -1.0383e-01 -5.6791e-01 -2.0261e-02 -5.3958e-01
4498 0 +4.564763810e-03 -1.025454352e+02 -1.025454352e+02 -1.9943e-01 -1.0928e-01 -5.7594e-01 -1.5363e-02 -5.3910e-01
4847 0 +4.464124050e-03 -1.025455359e+02 -1.025455359e+02 -2.1829e-01 -1.3271e-01 -6.0596e-01 +1.9658e-04 -5.4285e-01
5451 0 +4.361290452e-03 -1.025456387e+02 -1.025456387e+02 -2.3833e-01 -1.5792e-01 -6.3867e-01 +1.8689e-02 -5.4695e-01
5686 0 +4.248473638e-03 -1.025457515e+02 -1.025457515e+02 -2.4803e-01 -1.7038e-01 -6.5699e-01 +2.9389e-02 -5.5077e-01
5770 0 +4.168475365e-03 -1.025458315e+02 -1.025458315e+02 -2.5516e-01 -1.8088e-01 -6.7017e-01 +3.7392e-02 -5.5308e-01
5934 0 +4.071673447e-03 -1.025459283e+02 -1.025459283e+02 -2.6328e-01 -1.9493e-01 -6.8638e-01 +4.7230e-02 -5.5662e-01
7943 0 +3.980363147e-03 -1.025460196e+02 -1.025460196e+02 -2.8877e-01 -2.3570e-01 -7.2964e-01 +7.7873e-02 -5.5985e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.169000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.503737427e-01 +7.194037374e+01 +7.194037374e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
1671 0 +2.470800433e-01 +7.193708004e+01 +7.193708004e+01 +6.4726e-01 +3.3707e-01 -5.8610e-01 +1.1911e-01 +2.4549e-01
1673 0 +2.414437933e-01 +7.193144379e+01 +7.193144379e+01 +6.4589e-01 +3.3406e-01 -5.8782e-01 +1.1858e-01 +2.4527e-01
1681 0 +2.348058014e-01 +7.192480580e+01 +7.192480580e+01 +6.4460e-01 +3.3220e-01 -5.8882e-01 +1.1804e-01 +2.4627e-01
1684 0 +2.288909933e-01 +7.191889099e+01 +7.191889099e+01 +6.4306e-01 +3.2891e-01 -5.9044e-01 +1.1755e-01 +2.4654e-01
1744 0 +2.237312819e-01 +7.191373128e+01 +7.191373128e+01 +6.3909e-01 +3.2042e-01 -5.9499e-01 +1.1528e-01 +2.4795e-01
2580 0 +2.187706448e-01 +7.190877064e+01 +7.190877064e+01 +6.3754e-01 +3.1931e-01 -6.0275e-01 +1.0804e-01 +2.4346e-01
2761 0 +2.136510398e-01 +7.190365104e+01 +7.190365104e+01 +6.3281e-01 +3.1448e-01 -6.1831e-01 +9.4031e-02 +2.3749e-01
2854 0 +2.087194023e-01 +7.189871940e+01 +7.189871940e+01 +6.2831e-01 +3.1086e-01 -6.3387e-01 +7.9627e-02 +2.3161e-01
3081 0 +2.041575171e-01 +7.189415752e+01 +7.189415752e+01 +6.2501e-01 +3.0986e-01 -6.4743e-01 +6.6515e-02 +2.2578e-01
3257 0 +1.994413974e-01 +7.188944140e+01 +7.188944140e+01 +6.1863e-01 +3.0584e-01 -6.6923e-01 +4.5716e-02 +2.1839e-01
3375 0 +1.943526800e-01 +7.188435268e+01 +7.188435268e+01 +6.0976e-01 +2.9443e-01 -6.8910e-01 +2.8575e-02 +2.1586e-01
3566 0 +1.905448436e-01 +7.188054484e+01 +7.188054484e+01 +6.0264e-01 +2.8852e-01 -7.1068e-01 +7.7113e-03 +2.1076e-01
3719 0 +1.853493700e-01 +7.187534937e+01 +7.187534937e+01 +5.9179e-01 +2.7839e-01 -7.3900e-01 -1.9433e-02 +2.0721e-01
3996 0 +1.819610680e-01 +7.187196107e+01 +7.187196107e+01 +5.8194e-01 +2.7065e-01 -7.6578e-01 -4.5976e-02 +2.0394e-01
4355 0 +1.777961675e-01 +7.186779617e+01 +7.186779617e+01 +5.6678e-01 +2.5560e-01 -8.0252e-01 -8.2511e-02 +2.0375e-01
4997 0 +1.737752192e-01 +7.186377522e+01 +7.186377522e+01 +5.4388e-01 +2.3202e-01 -8.5498e-01 -1.3653e-01 +2.0910e-01
5679 0 +1.697671817e-01 +7.185976718e+01 +7.185976718e+01 +5.1063e-01 +1.9684e-01 -9.2870e-01 -2.1655e-01 +2.2536e-01
9557 0 +1.659575073e-01 +7.185595751e+01 +7.185595751e+01 +4.2490e-01 +9.5372e-02 -1.1140e+00 -4.4324e-01 +3.1215e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.140100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.503737427e-01 +2.142603737e+02 +2.142603737e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
6324 0 +2.496428335e-01 +2.142596428e+02 +2.142596428e+02 -1.1116e-01 +1.4380e-01 -1.9095e-01 +1.1227e+00 -2.4681e-01
6355 0 +2.449073206e-01 +2.142549073e+02 +2.142549073e+02 -1.1820e-01 +1.5052e-01 -1.8995e-01 +1.1240e+00 -2.4390e-01
6396 0 +2.383274871e-01 +2.142483275e+02 +2.142483275e+02 -1.2376e-01 +1.5928e-01 -1.8601e-01 +1.1231e+00 -2.4155e-01
6420 0 +2.342709046e-01 +2.142442709e+02 +2.142442709e+02 -1.3626e-01 +1.6914e-01 -1.8107e-01 +1.1259e+00 -2.3661e-01
6427 0 +2.272838442e-01 +2.142372838e+02 +2.142372838e+02 -1.5150e-01 +1.8573e-01 -1.7563e-01 +1.1273e+00 -2.3035e-01
6436 0 +2.226044495e-01 +2.142326044e+02 +2.142326044e+02 -1.6491e-01 +1.9700e-01 -1.7233e-01 +1.1303e+00 -2.2464e-01
6470 0 +2.186931010e-01 +2.142286931e+02 +2.142286931e+02 -1.9213e-01 +2.2854e-01 -1.6182e-01 +1.1320e+00 -2.1315e-01
