% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.848493586e+01 +5.154493586e+01 +5.154493586e+01
2 0 +6.727445784e+01 +5.033445784e+01 +5.033445784e+01
3 0 +5.423174448e+01 +3.729174448e+01 +3.729174448e+01
12 0 +5.271094723e+01 +3.577094723e+01 +3.577094723e+01
33 0 +5.167619683e+01 +3.473619683e+01 +3.473619683e+01
37 0 +4.498178835e+01 +2.804178835e+01 +2.804178835e+01
79 0 +4.330767628e+01 +2.636767628e+01 +2.636767628e+01
147 0 +4.154453041e+01 +2.460453041e+01 +2.460453041e+01
180 0 +4.027109372e+01 +2.333109372e+01 +2.333109372e+01
225 0 +3.729420131e+01 +2.035420131e+01 +2.035420131e+01
321 0 +3.678321428e+01 +1.984321428e+01 +1.984321428e+01
400 0 +3.535898073e+01 +1.841898073e+01 +1.841898073e+01
467 0 +3.445407519e+01 +1.751407519e+01 +1.751407519e+01
520 0 +3.249217000e+01 +1.555217000e+01 +1.555217000e+01
685 0 +2.978057549e+01 +1.284057549e+01 +1.284057549e+01
787 0 +2.897595824e+01 +1.203595824e+01 +1.203595824e+01
808 0 +2.791446568e+01 +1.097446568e+01 +1.097446568e+01
849 0 +2.672372437e+01 +9.783724368e+00 +9.783724368e+00
1050 0 +2.551665020e+01 +8.576650204e+00 +8.576650204e+00
1060 0 +2.430853070e+01 +7.368530700e+00 +7.368530700e+00
1197 0 +2.340116469e+01 +6.461164687e+00 +6.461164687e+00
1488 0 +2.258367502e+01 +5.643675018e+00 +5.643675018e+00
1516 0 +2.229559845e+01 +5.355598446e+00 +5.355598446e+00
1585 0 +2.185679211e+01 +4.916792114e+00 +4.916792114e+00
1748 0 +2.136437521e+01 +4.424375210e+00 +4.424375210e+00
1887 0 +2.076889911e+01 +3.828899107e+00 +3.828899107e+00
2038 0 +2.036279101e+01 +3.422791014e+00 +3.422791014e+00
