% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.236494560e+02 +1.423649456e+03 +1.423649456e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +3.943141114e+02 +1.394314111e+03 +1.394314111e+03 -1.1375e-01 -3.0566e-01 +1.1285e-01
5 0 +3.861911969e+02 +1.386191197e+03 +1.386191197e+03 -1.5359e-01 +2.4817e-01 +6.3376e-02
8 0 +3.780144450e+02 +1.378014445e+03 +1.378014445e+03 -1.6364e-01 +7.6087e-03 +1.2966e-01
10 0 +3.394796727e+02 +1.339479673e+03 +1.339479673e+03 -3.8979e-01 -1.1240e-01 +2.8237e-01
14 0 +2.980524528e+02 +1.298052453e+03 +1.298052453e+03 -3.3125e-01 +6.9240e-02 +6.5189e-01
24 0 +2.789551827e+02 +1.278955183e+03 +1.278955183e+03 -8.7019e-01 +3.6254e-01 +2.6082e-01
26 0 +2.614575252e+02 +1.261457525e+03 +1.261457525e+03 -9.5178e-01 +5.9937e-01 +4.4639e-01
27 0 +2.316342569e+02 +1.231634257e+03 +1.231634257e+03 -7.0272e-01 +2.8297e-01 +7.2242e-01
39 0 +2.201836030e+02 +1.220183603e+03 +1.220183603e+03 -1.1240e+00 +5.0760e-01 +6.0385e-01
40 0 +1.762078476e+02 +1.176207848e+03 +1.176207848e+03 -1.6571e+00 +8.7848e-01 +6.0821e-01
44 0 +8.579129095e+01 +1.085791291e+03 +1.085791291e+03 -2.7465e+00 +1.8771e+00 +9.6398e-01
53 0 +3.711766494e+01 +1.037117665e+03 +1.037117665e+03 -3.6631e+00 +1.9713e+00 +2.7792e+00
72 0 +2.402088216e+01 +1.024020882e+03 +1.024020882e+03 -2.8178e+00 +2.6311e+00 +3.1201e+00
99 0 +1.183250309e+01 +1.011832503e+03 +1.011832503e+03 -3.7588e+00 +3.3857e+00 +1.9624e+00
174 0 +4.804689205e+00 +1.004804689e+03 +1.004804689e+03 -3.4136e+00 +2.9425e+00 +3.0704e+00
366 0 +4.285642148e+00 +1.004285642e+03 +1.004285642e+03 -3.3246e+00 +3.0524e+00 +3.0961e+00
372 0 +2.966261986e+00 +1.002966262e+03 +1.002966262e+03 -3.3422e+00 +3.0331e+00 +3.0792e+00
379 0 +2.473537828e+00 +1.002473538e+03 +1.002473538e+03 -3.3445e+00 +3.0148e+00 +3.0704e+00
408 0 +2.384317464e+00 +1.002384317e+03 +1.002384317e+03 -3.3149e+00 +2.9974e+00 +3.1015e+00
410 0 +1.331178196e+00 +1.001331178e+03 +1.001331178e+03 -3.3665e+00 +2.9860e+00 +3.0704e+00
412 0 +1.058003910e+00 +1.001058004e+03 +1.001058004e+03 -3.3549e+00 +2.9752e+00 +3.0797e+00
465 0 +1.025567974e+00 +1.001025568e+03 +1.001025568e+03 -3.3488e+00 +2.9797e+00 +3.0863e+00
472 0 +1.000753244e+00 +1.001000753e+03 +1.001000753e+03 -3.3528e+00 +2.9778e+00 +3.0883e+00
513 0 +9.953626676e-01 +1.000995363e+03 +1.000995363e+03 -3.3524e+00 +2.9761e+00 +3.0876e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.003000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.296769467e+02 +1.997069467e+02 +1.997069467e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
7 0 +1.062498189e+02 +1.762798189e+02 +1.762798189e+02 +5.3256e-02 -2.3477e-01 +7.8699e-02
77 0 +9.318189459e+01 +1.632118946e+02 +1.632118946e+02 +2.8163e-01 +2.3767e-01 -3.8801e-01
78 0 +8.548613707e+01 +1.555161371e+02 +1.555161371e+02 +2.8483e-01 +3.1374e-01 -3.5475e-01
104 0 +8.003214676e+01 +1.500621468e+02 +1.500621468e+02 +4.5059e-01 -1.6913e-01 -6.4261e-01
110 0 +4.243902387e+01 +1.124690239e+02 +1.124690239e+02 +6.4929e-01 +6.4477e-03 -1.1138e+00
131 0 +3.416323578e+01 +1.041932358e+02 +1.041932358e+02 +1.1149e+00 -7.9430e-01 -1.4162e+00
146 0 +3.199330855e+01 +1.020233086e+02 +1.020233086e+02 +1.5467e-01 -1.2473e+00 -2.1527e+00
162 0 +1.622557559e+01 +8.625557559e+01 +8.625557559e+01 +7.0657e-01 -1.2912e+00 -2.1765e+00
830 0 +1.621191919e+01 +8.624191919e+01 +8.624191919e+01 +1.4420e-01 -6.9937e-01 -2.2419e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.822000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.095914222e+02 +1.613714222e+02 +1.613714222e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +1.980241635e+02 +1.498041635e+02 +1.498041635e+02 -1.1375e-01 -3.0566e-01 +1.1285e-01
10 0 +1.789553285e+02 +1.307353285e+02 +1.307353285e+02 -3.8979e-01 -1.1240e-01 +2.8237e-01
11 0 +1.601316958e+02 +1.119116958e+02 +1.119116958e+02 -5.7528e-01 +1.9818e-01 -6.2777e-02
15 0 +1.582454409e+02 +1.100254409e+02 +1.100254409e+02 -4.0080e-01 +5.4033e-02 +1.0949e-01
26 0 +1.331144625e+02 +8.489446249e+01 +8.489446249e+01 -7.2424e-01 +2.9867e-01 -2.9214e-03
33 0 +1.214601299e+02 +7.324012988e+01 +7.324012988e+01 -9.5809e-01 +3.3788e-01 -2.3786e-01
37 0 +1.073902511e+02 +5.917025111e+01 +5.917025111e+01 -6.7586e-01 +4.6941e-01 -4.2278e-01
42 0 +7.154457061e+01 +2.332457061e+01 +2.332457061e+01 -1.1795e+00 +8.2880e-02 -6.3150e-01
44 0 +6.254905194e+01 +1.432905194e+01 +1.432905194e+01 -2.2719e+00 +1.0465e+00 -8.8501e-01
46 0 +3.980869734e+01 -8.411302656e+00 -8.411302656e+00 -1.9333e+00 +7.7186e-01 -7.0315e-01
57 0 +2.321801330e+01 -2.500198670e+01 -2.500198670e+01 -1.8926e+00 +8.4958e-01 -8.5184e-01
88 0 +2.071250301e+01 -2.750749699e+01 -2.750749699e+01 -2.2977e+00 +3.3243e-01 -1.1210e+00
167 0 +1.873606456e+01 -2.948393544e+01 -2.948393544e+01 -2.7506e+00 +8.9855e-01 -1.1564e+00
258 0 +1.824927122e+01 -2.997072878e+01 -2.997072878e+01 -2.8491e+00 +9.6522e-01 -1.2851e+00
305 0 +1.749630112e+01 -3.072369888e+01 -3.072369888e+01 -2.8640e+00 +9.9698e-01 -1.2872e+00
313 0 +1.735078720e+01 -3.086921280e+01 -3.086921280e+01 -2.8653e+00 +9.8325e-01 -1.2941e+00
330 0 +1.692550834e+01 -3.129449166e+01 -3.129449166e+01 -2.8654e+00 +9.9762e-01 -1.2985e+00
332 0 +1.617165067e+01 -3.204834933e+01 -3.204834933e+01 -2.8530e+00 +9.9952e-01 -1.3132e+00
416 0 +1.583028017e+01 -3.238971983e+01 -3.238971983e+01 -2.8435e+00 +9.9635e-01 -1.3161e+00
460 0 +1.546520988e+01 -3.275479012e+01 -3.275479012e+01 -2.8262e+00 +9.8641e-01 -1.3215e+00
497 0 +1.498414236e+01 -3.323585764e+01 -3.323585764e+01 -2.8045e+00 +9.6904e-01 -1.3431e+00
551 0 +1.478114825e+01 -3.343885175e+01 -3.343885175e+01 -2.7972e+00 +9.7348e-01 -1.3464e+00
730 0 +1.444999515e+01 -3.377000485e+01 -3.377000485e+01 -2.7721e+00 +9.7568e-01 -1.3691e+00
781 0 +1.411926010e+01 -3.410073990e+01 -3.410073990e+01 -2.7224e+00 +1.0101e+00 -1.4068e+00
799 0 +1.380215667e+01 -3.441784333e+01 -3.441784333e+01 -2.7068e+00 +1.0370e+00 -1.4193e+00
852 0 +1.346102106e+01 -3.475897894e+01 -3.475897894e+01 -2.7088e+00 +1.0555e+00 -1.4235e+00
863 0 +1.313714559e+01 -3.508285441e+01 -3.508285441e+01 -2.6821e+00 +1.0680e+00 -1.4527e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.547000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.449735612e+02 +3.704435612e+02 +3.704435612e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +2.941138910e+02 +3.195838910e+02 +3.195838910e+02 -1.1375e-01 -3.0566e-01 +1.1285e-01
10 0 +2.650445227e+02 +2.905145227e+02 +2.905145227e+02 -3.2031e-01 -2.8349e-01 +2.9011e-01
11 0 +2.518160644e+02 +2.772860644e+02 +2.772860644e+02 -5.0271e-01 +4.0359e-02 -6.7743e-02
39 0 +2.226955962e+02 +2.481655962e+02 +2.481655962e+02 -8.7871e-01 -1.8231e-01 +2.0099e-01
42 0 +1.944292362e+02 +2.198992362e+02 +2.198992362e+02 -1.3229e+00 -1.8997e-01 -4.3950e-01
44 0 +1.747971663e+02 +2.002671663e+02 +2.002671663e+02 -2.6171e+00 +6.5905e-01 -3.6464e-01
49 0 +1.588416281e+02 +1.843116281e+02 +1.843116281e+02 -1.7266e+00 -3.5709e-01 -3.9717e-02
54 0 +1.051553758e+02 +1.306253758e+02 +1.306253758e+02 -3.6117e+00 +4.2469e-01 -7.3811e-01
60 0 +7.960868808e+01 +1.050786881e+02 +1.050786881e+02 -4.6371e+00 +1.7727e-01 -6.4547e-01
