% f evaluations | g evaluations | best noise-free fitness - Fopt (6.870000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.483510099e+01 +3.170510099e+01 +3.170510099e+01 +0.0000e+00 +0.0000e+00
2 0 +2.270899314e+01 +2.957899314e+01 +2.957899314e+01 +4.3379e-01 +3.0692e-02
8 0 +1.723410888e+01 +2.410410888e+01 +2.410410888e+01 +1.8998e-02 +1.3382e-01
15 0 +1.082620175e+01 +1.769620175e+01 +1.769620175e+01 +6.6920e-02 +3.1775e-03
16 0 +1.026502646e+01 +1.713502646e+01 +1.713502646e+01 +5.4649e-01 +8.4131e-02
42 0 +8.034758220e+00 +1.490475822e+01 +1.490475822e+01 +9.8493e-01 -4.8625e-01
116 0 +7.183310552e+00 +1.405331055e+01 +1.405331055e+01 +3.4997e-01 +8.6383e-02
141 0 +3.682499535e+00 +1.055249953e+01 +1.055249953e+01 +1.6875e-01 +1.3578e-01
237 0 +1.358484829e+00 +8.228484829e+00 +8.228484829e+00 +1.2347e+00 -5.8606e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e-02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.874812351e+01 +3.875812351e+01 +3.875812351e+01 +0.0000e+00 +0.0000e+00
3 0 +3.242723408e+00 +3.252723408e+00 +3.252723408e+00 +9.8026e-02 +3.4094e-01
13 0 +1.520628580e+00 +1.530628580e+00 +1.530628580e+00 +7.4387e-02 +3.4766e-01
220 0 +6.673255324e-01 +6.773255324e-01 +6.773255324e-01 +7.6166e-02 +3.4808e-01
242 0 +3.787407389e-01 +3.887407389e-01 +3.887407389e-01 +7.2262e-02 +3.4939e-01
259 0 +1.050308704e-01 +1.150308704e-01 +1.150308704e-01 +7.2526e-02 +3.4950e-01
300 0 +1.990385564e-02 +2.990385564e-02 +2.990385564e-02 +7.2941e-02 +3.4931e-01
391 0 +1.250176771e-02 +2.250176771e-02 +2.250176771e-02 +7.2888e-02 +3.4933e-01
399 0 +1.079202458e-02 +2.079202458e-02 +2.079202458e-02 +7.2858e-02 +3.4935e-01
405 0 +1.015012765e-02 +2.015012765e-02 +2.015012765e-02 +7.2857e-02 +3.4934e-01
407 0 +5.363701454e-03 +1.536370145e-02 +1.536370145e-02 +7.2897e-02 +3.4932e-01
420 0 +4.005772510e-03 +1.400577251e-02 +1.400577251e-02 +7.2876e-02 +3.4934e-01
441 0 +3.692111025e-03 +1.369211103e-02 +1.369211103e-02 +7.2895e-02 +3.4933e-01
456 0 +3.113683231e-03 +1.311368323e-02 +1.311368323e-02 +7.2885e-02 +3.4933e-01
471 0 +1.881776754e-03 +1.188177675e-02 +1.188177675e-02 +7.2884e-02 +3.4933e-01
476 0 +4.877958395e-04 +1.048779584e-02 +1.048779584e-02 +7.2886e-02 +3.4933e-01
524 0 +1.856576394e-04 +1.018565764e-02 +1.018565764e-02 +7.2884e-02 +3.4933e-01
544 0 +1.176100700e-04 +1.011761007e-02 +1.011761007e-02 +7.2885e-02 +3.4933e-01
552 0 +1.124595899e-04 +1.011245959e-02 +1.011245959e-02 +7.2885e-02 +3.4933e-01
556 0 +8.009536574e-05 +1.008009537e-02 +1.008009537e-02 +7.2885e-02 +3.4933e-01
576 0 +3.011991221e-05 +1.003011991e-02 +1.003011991e-02 +7.2885e-02 +3.4933e-01
651 0 +2.546900725e-05 +1.002546901e-02 +1.002546901e-02 +7.2885e-02 +3.4933e-01
652 0 +2.023414606e-05 +1.002023415e-02 +1.002023415e-02 +7.2885e-02 +3.4933e-01
656 0 +1.531779476e-05 +1.001531779e-02 +1.001531779e-02 +7.2885e-02 +3.4933e-01
676 0 +1.216047538e-05 +1.001216048e-02 +1.001216048e-02 +7.2885e-02 +3.4933e-01
686 0 +1.179212303e-05 +1.001179212e-02 +1.001179212e-02 +7.2885e-02 +3.4933e-01
689 0 +9.023891793e-06 +1.000902389e-02 +1.000902389e-02 +7.2885e-02 +3.4933e-01
690 0 +6.534774452e-06 +1.000653477e-02 +1.000653477e-02 +7.2885e-02 +3.4933e-01
703 0 +5.875057298e-06 +1.000587506e-02 +1.000587506e-02 +7.2885e-02 +3.4933e-01
705 0 +1.484930242e-06 +1.000148493e-02 +1.000148493e-02 +7.2885e-02 +3.4933e-01
737 0 +1.355225657e-06 +1.000135523e-02 +1.000135523e-02 +7.2885e-02 +3.4933e-01
741 0 +7.407445096e-07 +1.000074074e-02 +1.000074074e-02 +7.2885e-02 +3.4933e-01
745 0 +5.774114215e-07 +1.000057741e-02 +1.000057741e-02 +7.2885e-02 +3.4933e-01
746 0 +6.005987596e-08 +1.000006006e-02 +1.000006006e-02 +7.2885e-02 +3.4933e-01
879 0 +4.502522855e-08 +1.000004503e-02 +1.000004503e-02 +7.2885e-02 +3.4933e-01
903 0 +2.216374417e-08 +1.000002216e-02 +1.000002216e-02 +7.2885e-02 +3.4933e-01
912 0 +1.808679317e-09 +1.000000181e-02 +1.000000181e-02 +7.2885e-02 +3.4933e-01
1494 0 +0.000000000e+00 +1.000000000e-02 +1.000000000e-02 +7.2885e-02 +3.4933e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.306100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.063859804e+01 -6.997140196e+01 -6.997140196e+01 +0.0000e+00 +0.0000e+00
2 0 +4.052793710e+01 -9.008206290e+01 -9.008206290e+01 +4.3379e-01 +3.0692e-02
3 0 +1.973725363e+01 -1.108727464e+02 -1.108727464e+02 +9.8026e-02 +3.4094e-01
5 0 +1.309706434e+01 -1.175129357e+02 -1.175129357e+02 -1.1375e-01 -3.0566e-01
16 0 +1.179838057e+01 -1.188116194e+02 -1.188116194e+02 +3.5487e-01 +1.0665e-01
34 0 +7.039633122e+00 -1.235703669e+02 -1.235703669e+02 +8.1681e-01 +1.1602e-01
39 0 +5.385554428e+00 -1.252244456e+02 -1.252244456e+02 +3.0770e-01 +1.2927e-01
54 0 +1.681796683e+00 -1.289282033e+02 -1.289282033e+02 +5.6141e-01 +1.2420e-01
97 0 +7.780974348e-01 -1.298319026e+02 -1.298319026e+02 +2.9559e-01 +1.4853e-01
