% f evaluations | g evaluations | best noise-free fitness - Fopt (4.078000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.342962888e+01 +6.420962888e+01 +6.420962888e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 0 +2.181439598e+01 +6.259439598e+01 +6.259439598e+01 -1.5359e-01 +2.4817e-01 +6.3376e-02
15 0 +1.897798727e+01 +5.975798727e+01 +5.975798727e+01 +1.1234e-01 +3.4096e-01 -5.2970e-02
23 0 +1.756701634e+01 +5.834701634e+01 +5.834701634e+01 -6.6467e-01 +7.3925e-01 -1.4683e-02
35 0 +1.706252567e+01 +5.784252567e+01 +5.784252567e+01 -7.2611e-01 +6.8257e-01 +8.6226e-03
37 0 +1.371695849e+01 +5.449695849e+01 +5.449695849e+01 -9.5892e-01 +7.0158e-01 -5.5388e-01
38 0 +1.137933243e+01 +5.215933243e+01 +5.215933243e+01 -1.6134e+00 +1.8797e+00 -3.4455e-01
40 0 +7.080195297e+00 +4.786019530e+01 +4.786019530e+01 -1.3403e+00 +1.5003e+00 -2.2878e-01
53 0 +2.699939769e+00 +4.347993977e+01 +4.347993977e+01 -1.6093e+00 +1.7630e+00 +1.0068e+00
58 0 +2.406282251e+00 +4.318628225e+01 +4.318628225e+01 -1.3985e+00 +1.6629e+00 +1.4837e-01
89 0 +1.939530442e+00 +4.271953044e+01 +4.271953044e+01 -2.4999e+00 +4.2720e+00 -4.0222e-01
112 0 +1.566025960e+00 +4.234602596e+01 +4.234602596e+01 -1.5936e+00 +1.8539e+00 +6.3179e-01
310 0 +1.511446263e+00 +4.229144626e+01 +4.229144626e+01 -1.4989e+00 +2.1786e+00 +6.6474e-01
316 0 +1.376113382e+00 +4.215611338e+01 +4.215611338e+01 -1.5333e+00 +2.1633e+00 +7.0591e-01
319 0 +1.252154533e+00 +4.203215453e+01 +4.203215453e+01 -1.5659e+00 +2.2670e+00 +7.7051e-01
330 0 +1.186483248e+00 +4.196648325e+01 +4.196648325e+01 -1.5900e+00 +2.2843e+00 +7.9358e-01
337 0 +1.081044430e+00 +4.186104443e+01 +4.186104443e+01 -1.6326e+00 +2.2559e+00 +7.7098e-01
348 0 +9.531986358e-01 +4.173319864e+01 +4.173319864e+01 -1.7256e+00 +2.2372e+00 +7.9344e-01
410 0 +9.307528823e-01 +4.171075288e+01 +4.171075288e+01 -1.7874e+00 +2.2393e+00 +8.3075e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.600000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.240367020e+01 +1.080367020e+01 +1.080367020e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 0 +1.109528735e+01 +9.495287349e+00 +9.495287349e+00 -2.2359e-01 +8.0318e-02 +2.1275e-01
38 0 +9.589497563e+00 +7.989497563e+00 +7.989497563e+00 -1.5172e+00 +9.4316e-01 +1.1901e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.708400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.578233172e+01 -3.350576683e+02 -3.350576683e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +2.331823232e+01 -3.475217677e+02 -3.475217677e+02 -1.1375e-01 -3.0566e-01 +1.1285e-01
9 0 +1.977491662e+01 -3.510650834e+02 -3.510650834e+02 -3.2097e-01 -2.8505e-01 +2.9150e-01
24 0 +1.417503504e+01 -3.566649650e+02 -3.566649650e+02 -5.6394e-01 -1.6575e-01 +9.3928e-01
