% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.492259551e+01 -2.017404487e+00 -2.017404487e+00
3 0 +1.299085812e+01 -3.949141877e+00 -3.949141877e+00
38 0 +1.249642279e+01 -4.443577208e+00 -4.443577208e+00
47 0 +1.200615160e+01 -4.933848404e+00 -4.933848404e+00
70 0 +9.882067384e+00 -7.057932616e+00 -7.057932616e+00
333 0 +9.453413899e+00 -7.486586101e+00 -7.486586101e+00
446 0 +8.806979275e+00 -8.133020725e+00 -8.133020725e+00
577 0 +8.517371218e+00 -8.422628782e+00 -8.422628782e+00
602 0 +8.503095802e+00 -8.436904198e+00 -8.436904198e+00
655 0 +8.294935873e+00 -8.645064127e+00 -8.645064127e+00
729 0 +7.761918813e+00 -9.178081187e+00 -9.178081187e+00
800 0 +7.540430231e+00 -9.399569769e+00 -9.399569769e+00
859 0 +6.990216676e+00 -9.949783324e+00 -9.949783324e+00
1071 0 +6.915017992e+00 -1.002498201e+01 -1.002498201e+01
1191 0 +6.692954255e+00 -1.024704575e+01 -1.024704575e+01
1298 0 +6.419364789e+00 -1.052063521e+01 -1.052063521e+01
1414 0 +6.260979156e+00 -1.067902084e+01 -1.067902084e+01
1678 0 +6.122561403e+00 -1.081743860e+01 -1.081743860e+01
2177 0 +6.020703054e+00 -1.091929695e+01 -1.091929695e+01
3017 0 +5.888186439e+00 -1.105181356e+01 -1.105181356e+01
4406 0 +5.754313052e+00 -1.118568695e+01 -1.118568695e+01
7266 0 +5.621956989e+00 -1.131804301e+01 -1.131804301e+01
25592 0 +5.495277219e+00 -1.144472278e+01 -1.144472278e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.881000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.575698023e+01 +4.456698023e+01 +4.456698023e+01
2 0 +2.538548977e+01 +4.419548977e+01 +4.419548977e+01
5 0 +2.480617610e+01 +4.361617610e+01 +4.361617610e+01
7 0 +1.896162376e+01 +3.777162376e+01 +3.777162376e+01
86 0 +1.819145467e+01 +3.700145467e+01 +3.700145467e+01
100 0 +1.693923122e+01 +3.574923122e+01 +3.574923122e+01
140 0 +1.565772293e+01 +3.446772293e+01 +3.446772293e+01
145 0 +1.487405054e+01 +3.368405054e+01 +3.368405054e+01
