% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.210000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.081138830e+01 +6.160138830e+01 +6.160138830e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +6.930028597e+01 +6.009028597e+01 +6.009028597e+01 +4.3379e-01 +3.0692e-02 +9.8026e-02
3 0 +6.795163360e+01 +5.874163360e+01 +5.874163360e+01 +3.4094e-01 +2.4727e-01 +1.7369e-01
9 0 +6.592071246e+01 +5.671071246e+01 +5.671071246e+01 +2.9092e-01 +3.3496e-01 +3.5405e-01
14 0 +6.312367663e+01 +5.391367663e+01 +5.391367663e+01 +3.4556e-02 +1.9117e-01 +7.0486e-01
18 0 +6.014309387e+01 +5.093309387e+01 +5.093309387e+01 +2.8321e-01 +4.1130e-01 +9.0844e-01
25 0 +5.779321073e+01 +4.858321073e+01 +4.858321073e+01 +9.1849e-01 +6.4255e-01 +1.0068e+00
31 0 +5.439268285e+01 +4.518268285e+01 +4.518268285e+01 +3.4420e-01 +8.2646e-01 +1.3461e+00
38 0 +4.239043786e+01 +3.318043786e+01 +3.318043786e+01 +1.0405e+00 +1.2160e+00 +2.3535e+00
53 0 +2.294164332e+01 +1.373164332e+01 +1.373164332e+01 +8.7221e-01 +1.6950e+00 +4.1637e+00
58 0 +8.234734258e+00 -9.752657419e-01 -9.752657419e-01 +1.7115e+00 +3.4359e+00 +6.5853e+00
69 0 +0.000000000e+00 -9.210000000e+00 -9.210000000e+00 +5.6571e+00 +6.9354e+00 +1.8568e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.559900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.081138830e+01 +7.268013883e+02 +7.268013883e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
7 0 +7.080270903e+01 +7.267927090e+02 +7.267927090e+02 +5.3256e-02 -2.3477e-01 +7.8699e-02
11 0 +7.004952162e+01 +7.260395216e+02 +7.260395216e+02 -3.0729e-01 +3.4350e-02 -1.1778e-01
20 0 +6.892391808e+01 +7.249139181e+02 +7.249139181e+02 -1.3354e-02 -1.0515e-01 -1.5683e-01
37 0 +6.588428967e+01 +7.218742897e+02 +7.218742897e+02 -4.3897e-01 +6.5273e-01 -7.4302e-01
42 0 +6.257384423e+01 +7.185638442e+02 +7.185638442e+02 -8.9222e-01 +2.3246e-01 -9.8649e-01
44 0 +6.125737987e+01 +7.172473799e+02 +7.172473799e+02 -1.5215e+00 +1.3063e+00 -1.5206e+00
54 0 +5.670528495e+01 +7.126952849e+02 +7.126952849e+02 -1.6733e+00 +1.1422e+00 -1.9391e+00
59 0 +5.106093239e+01 +7.070509324e+02 +7.070509324e+02 -2.1409e+00 +2.1855e+00 -2.8802e+00
68 0 +4.588674118e+01 +7.018767412e+02 +7.018767412e+02 -2.1155e+00 +1.9357e+00 -3.3161e+00
74 0 +3.717912010e+01 +6.931691201e+02 +6.931691201e+02 -4.7191e+00 +3.6836e+00 -6.4555e+00
77 0 +3.153670544e+01 +6.875267054e+02 +6.875267054e+02 -3.3819e+00 +2.3222e+00 -5.0924e+00
128 0 +2.816816163e+01 +6.841581616e+02 +6.841581616e+02 -3.9472e+00 +1.0782e+00 -5.5084e+00
129 0 +2.542547642e+01 +6.814154764e+02 +6.814154764e+02 -3.6756e+00 +2.9678e-01 -5.1178e+00
153 0 +2.478266607e+01 +6.807726661e+02 +6.807726661e+02 -3.3329e+00 +2.0188e-01 -5.0636e+00
170 0 +2.360354435e+01 +6.795935443e+02 +6.795935443e+02 -3.4258e+00 -2.0037e-01 -5.8159e+00
171 0 +2.290906237e+01 +6.788990624e+02 +6.788990624e+02 -3.4003e+00 -4.1193e-01 -5.3716e+00
176 0 +2.180582779e+01 +6.777958278e+02 +6.777958278e+02 -2.8933e+00 -7.1468e-01 -4.9639e+00
189 0 +2.027443654e+01 +6.762644365e+02 +6.762644365e+02 -3.5794e+00 -1.3017e+00 -6.2660e+00
193 0 +1.885633981e+01 +6.748463398e+02 +6.748463398e+02 -2.4819e+00 -1.9365e+00 -4.8313e+00
200 0 +1.785418783e+01 +6.738441878e+02 +6.738441878e+02 -3.3100e+00 -1.9819e+00 -6.4626e+00
201 0 +1.450854091e+01 +6.704985409e+02 +6.704985409e+02 -2.4907e+00 -2.8278e+00 -4.9851e+00
206 0 +1.441929982e+01 +6.704092998e+02 +6.704092998e+02 -2.7948e+00 -2.9052e+00 -6.2246e+00
212 0 +9.048666516e+00 +6.650386665e+02 +6.650386665e+02 -2.5188e+00 -4.5162e+00 -7.0987e+00
231 0 +8.159475788e+00 +6.641494758e+02 +6.641494758e+02 -2.0691e+00 -4.6552e+00 -5.9255e+00
236 0 +6.503737707e+00 +6.624937377e+02 +6.624937377e+02 -1.5037e+00 -6.5301e+00 -6.3863e+00
237 0 +6.400054311e+00 +6.623900543e+02 +6.623900543e+02 -1.4001e+00 -6.2701e+00 -7.0066e+00
240 0 +6.231701878e+00 +6.622217019e+02 +6.622217019e+02 -1.2317e+00 -6.7801e+00 -7.6143e+00
241 0 +5.109040845e+00 +6.610990408e+02 +6.610990408e+02 -1.0904e-01 -7.6984e+00 -5.4458e+00
250 0 +3.193867433e+00 +6.591838674e+02 +6.591838674e+02 +1.8061e+00 -1.2057e+01 -5.6086e+00
256 0 +1.533120437e+00 +6.575231204e+02 +6.575231204e+02 +3.4669e+00 -1.6241e+01 -6.2439e+00
271 0 +1.310974198e+00 +6.573009742e+02 +6.573009742e+02 +3.8978e+00 -1.4560e+01 -4.9791e+00
278 0 +1.259928512e+00 +6.572499285e+02 +6.572499285e+02 +3.7401e+00 -1.6311e+01 -6.9813e+00
286 0 +0.000000000e+00 +6.559900000e+02 +6.559900000e+02 +5.4368e+00 -2.2270e+01 -7.1751e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.671000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.081138830e+01 +1.375213883e+02 +1.375213883e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
11 0 +6.956023919e+01 +1.362702392e+02 +1.362702392e+02 -4.5933e-01 +8.7637e-02 -1.0690e-01
20 0 +6.882344925e+01 +1.355334492e+02 +1.355334492e+02 -1.8118e-01 -5.4720e-02 -1.6337e-01
30 0 +6.640641411e+01 +1.331164141e+02 +1.331164141e+02 -8.3085e-01 +4.5737e-01 -5.0205e-01
