% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.465000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.449670211e+04 +3.395020211e+04 +3.395020211e+04
13 0 +2.928179525e+04 +2.873529525e+04 +2.873529525e+04
24 0 +2.553706296e+04 +2.499056296e+04 +2.499056296e+04
38 0 +2.431233914e+04 +2.376583914e+04 +2.376583914e+04
47 0 +2.070193759e+04 +2.015543759e+04 +2.015543759e+04
55 0 +1.866522132e+04 +1.811872132e+04 +1.811872132e+04
67 0 +1.791080718e+04 +1.736430718e+04 +1.736430718e+04
81 0 +1.748311659e+04 +1.693661659e+04 +1.693661659e+04
86 0 +1.225669972e+04 +1.171019972e+04 +1.171019972e+04
99 0 +1.147310868e+04 +1.092660868e+04 +1.092660868e+04
109 0 +8.129232203e+03 +7.582732203e+03 +7.582732203e+03
115 0 +6.090528251e+03 +5.544028251e+03 +5.544028251e+03
130 0 +4.783115487e+03 +4.236615487e+03 +4.236615487e+03
155 0 +4.010972225e+03 +3.464472225e+03 +3.464472225e+03
161 0 +3.278082258e+03 +2.731582258e+03 +2.731582258e+03
163 0 +2.683302093e+03 +2.136802093e+03 +2.136802093e+03
166 0 +1.701570361e+03 +1.155070361e+03 +1.155070361e+03
177 0 +1.552898405e+03 +1.006398405e+03 +1.006398405e+03
193 0 +1.090963956e+03 +5.444639561e+02 +5.444639561e+02
195 0 +6.884952246e+02 +1.419952246e+02 +1.419952246e+02
222 0 +5.818211202e+02 +3.532112015e+01 +3.532112015e+01
226 0 +2.778846164e+02 -2.686153836e+02 -2.686153836e+02
257 0 +2.307411035e+02 -3.157588965e+02 -3.157588965e+02
265 0 +1.930768123e+02 -3.534231877e+02 -3.534231877e+02
273 0 +8.024665285e+01 -4.662533471e+02 -4.662533471e+02
277 0 +6.367270623e+01 -4.828272938e+02 -4.828272938e+02
303 0 +6.014932119e+01 -4.863506788e+02 -4.863506788e+02
321 0 +4.196013160e+01 -5.045398684e+02 -5.045398684e+02
353 0 +2.050518063e+01 -5.259948194e+02 -5.259948194e+02
354 0 +1.304186425e+01 -5.334581358e+02 -5.334581358e+02
376 0 +4.084364367e+00 -5.424156356e+02 -5.424156356e+02
