% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.071729850e+02 +1.307172985e+03 +1.307172985e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +2.732675834e+02 +1.273267583e+03 +1.273267583e+03 +4.3379e-01 +3.0692e-02 +9.8026e-02 +3.4094e-01 +2.4727e-01 +1.7369e-01 -1.1375e-01 -3.0566e-01 +1.1285e-01 -1.5359e-01
12 0 +2.315592173e+02 +1.231559217e+03 +1.231559217e+03 +3.8544e-01 -1.2668e-02 +3.8994e-02 -1.4341e-01 +1.1827e-01 +9.9129e-02 -1.7380e-01 +6.6754e-02 +1.2123e-01 -1.3191e-01
21 0 +2.088273019e+02 +1.208827302e+03 +1.208827302e+03 +8.0182e-01 +3.9607e-01 +1.2623e-01 +1.3695e-01 +3.2013e-01 +1.2705e-01 -6.0322e-01 +6.7032e-02 -5.8391e-01 -3.8621e-01
25 0 +1.929832208e+02 +1.192983221e+03 +1.192983221e+03 +6.2783e-01 +9.3941e-02 +9.7750e-02 -1.3225e-01 +5.8995e-01 +3.3796e-01 -1.0213e+00 +7.3810e-02 -4.3441e-02 +5.9243e-01
103 0 +1.858092996e+02 +1.185809300e+03 +1.185809300e+03 +8.0331e-01 +5.4828e-01 +2.6363e-01 +6.9014e-02 +1.8427e-01 -1.9732e-01 -7.7766e-01 +1.6148e-01 +2.6475e-01 +1.3809e+00
113 0 +1.817364129e+02 +1.181736413e+03 +1.181736413e+03 +4.5472e-01 +3.1351e-01 +3.6048e-01 +2.3207e-01 -1.2117e-01 -3.5637e-01 -1.5161e+00 +7.4186e-01 +1.0227e-01 +2.1488e+00
137 0 +1.631436989e+02 +1.163143699e+03 +1.163143699e+03 +8.2215e-01 +1.0215e-01 +5.4873e-01 +9.0064e-01 +3.0268e-01 -1.0599e+00 -1.3276e+00 -3.5356e-01 +3.0527e-01 +1.9877e+00
144 0 +1.549723762e+02 +1.154972376e+03 +1.154972376e+03 +7.9850e-01 +4.0665e-01 +3.0703e-01 +5.0225e-01 +3.0704e-01 -8.2524e-01 -1.3021e+00 -9.5194e-02 +2.5908e-01 +1.4210e+00
163 0 +1.439236220e+02 +1.143923622e+03 +1.143923622e+03 +3.0947e-01 +5.2500e-01 +5.5100e-01 +6.0946e-01 +1.0025e+00 -1.4368e+00 -1.7845e+00 -5.5794e-02 +2.2866e-01 +1.6182e+00
223 0 +1.404494327e+02 +1.140449433e+03 +1.140449433e+03 +1.2285e+00 +7.0256e-01 +6.7814e-01 +5.4421e-01 +6.5068e-01 -1.5241e+00 -1.4929e+00 -6.8752e-01 -1.2151e-01 +1.2318e+00
235 0 +1.303602055e+02 +1.130360205e+03 +1.130360205e+03 +8.6927e-01 +5.5030e-01 +8.1986e-01 +5.7493e-01 +9.2584e-01 -1.6725e+00 -1.6368e+00 -3.6306e-01 -6.5159e-03 +1.6058e+00
260 0 +1.172269927e+02 +1.117226993e+03 +1.117226993e+03 +9.6763e-01 +8.8614e-01 +7.9805e-01 +5.7210e-01 +1.0622e+00 -1.7780e+00 -1.8662e+00 -8.4126e-01 +4.0500e-01 +2.4495e+00
587 0 +1.128465741e+02 +1.112846574e+03 +1.112846574e+03 +4.1321e-01 +6.5660e-01 +4.5189e-01 +6.1337e-01 +1.1077e+00 -1.5831e+00 -1.1966e+00 -6.9343e-01 -8.4736e-02 +1.3205e+00
604 0 +1.119358154e+02 +1.111935815e+03 +1.111935815e+03 +4.2419e-01 +6.6583e-01 +4.5157e-01 +6.3893e-01 +1.1033e+00 -1.6476e+00 -1.2216e+00 -7.8758e-01 -8.5751e-02 +1.3671e+00
610 0 +1.083316896e+02 +1.108331690e+03 +1.108331690e+03 +4.2501e-01 +6.5569e-01 +3.9811e-01 +6.0801e-01 +1.0672e+00 -1.6035e+00 -1.1877e+00 -7.1858e-01 -1.0271e-01 +1.3095e+00
639 0 +1.063630459e+02 +1.106363046e+03 +1.106363046e+03 +4.6480e-01 +6.4064e-01 +3.9513e-01 +6.0140e-01 +1.0689e+00 -1.5925e+00 -1.1864e+00 -7.2543e-01 -1.1160e-01 +1.3425e+00
687 0 +1.043668373e+02 +1.104366837e+03 +1.104366837e+03 +4.4959e-01 +6.4253e-01 +4.2017e-01 +6.8923e-01 +1.1387e+00 -1.6353e+00 -1.1608e+00 -7.0588e-01 -8.9542e-02 +1.3909e+00
806 0 +1.022519826e+02 +1.102251983e+03 +1.102251983e+03 +4.7046e-01 +6.4069e-01 +3.8933e-01 +6.1683e-01 +1.0883e+00 -1.6268e+00 -1.1776e+00 -7.2385e-01 -9.2841e-02 +1.3464e+00
839 0 +9.998887139e+01 +1.099988871e+03 +1.099988871e+03 +4.7154e-01 +6.7295e-01 +3.6419e-01 +6.2140e-01 +1.1242e+00 -1.6775e+00 -1.1772e+00 -7.4448e-01 -9.0129e-02 +1.3397e+00
895 0 +9.614848778e+01 +1.096148488e+03 +1.096148488e+03 +5.0638e-01 +6.6756e-01 +3.3129e-01 +5.9593e-01 +1.1148e+00 -1.7037e+00 -1.1797e+00 -7.9336e-01 -2.5697e-02 +1.3454e+00
943 0 +9.525671598e+01 +1.095256716e+03 +1.095256716e+03 +4.9526e-01 +6.5670e-01 +3.5166e-01 +5.9401e-01 +1.1491e+00 -1.6934e+00 -1.1635e+00 -7.6846e-01 -1.0497e-02 +1.3740e+00
965 0 +9.245709348e+01 +1.092457093e+03 +1.092457093e+03 +5.3990e-01 +6.4605e-01 +3.1205e-01 +5.9897e-01 +1.1202e+00 -1.7209e+00 -1.1633e+00 -7.7368e-01 +7.5735e-03 +1.3267e+00
1008 0 +9.070359827e+01 +1.090703598e+03 +1.090703598e+03 +5.3606e-01 +6.4457e-01 +3.2870e-01 +5.5727e-01 +1.1367e+00 -1.7253e+00 -1.1872e+00 -7.8785e-01 +3.6461e-02 +1.3171e+00
