% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.275492373e+03 +1.258552373e+03 +1.258552373e+03 +0.0000e+00 +0.0000e+00
2 0 +8.086868313e+02 +7.917468313e+02 +7.917468313e+02 +4.3379e-01 +3.0692e-02
3 0 +3.265235923e+02 +3.095835923e+02 +3.095835923e+02 +9.8026e-02 +3.4094e-01
4 0 +2.870340364e+02 +2.700940364e+02 +2.700940364e+02 +2.4727e-01 +1.7369e-01
10 0 +2.499736329e+02 +2.330336329e+02 +2.330336329e+02 +3.9343e-01 +2.5432e-01
47 0 +2.231136829e+02 +2.061736829e+02 +2.061736829e+02 +6.6584e-01 -3.0695e-02
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.881000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.061503494e+02 +2.249603494e+02 +2.249603494e+02 +0.0000e+00 +0.0000e+00
2 0 +8.483879114e+01 +1.036487911e+02 +1.036487911e+02 +4.3379e-01 +3.0692e-02
3 0 +4.480973631e+01 +6.361973631e+01 +6.361973631e+01 +9.8026e-02 +3.4094e-01
22 0 +4.448231659e+01 +6.329231659e+01 +6.329231659e+01 +1.3653e-01 +3.4841e-01
24 0 +3.831595348e+01 +5.712595348e+01 +5.712595348e+01 +2.1622e-01 +5.3761e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.731500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.092861296e+02 +8.824361296e+02 +8.824361296e+02 +0.0000e+00 +0.0000e+00
2 0 +2.498989413e+02 +5.230489413e+02 +5.230489413e+02 +4.3379e-01 +3.0692e-02
7 0 +2.345943827e+02 +5.077443827e+02 +5.077443827e+02 +2.4817e-01 +6.3376e-02
8 0 +1.744906379e+02 +4.476406379e+02 +4.476406379e+02 +2.6494e-01 -1.9840e-02
12 0 +1.700847128e+02 +4.432347128e+02 +4.432347128e+02 +3.6649e-01 +1.8469e-01
20 0 +1.634752555e+02 +4.366252555e+02 +4.366252555e+02 +2.8912e-01 -2.0952e-02
29 0 +1.617129928e+02 +4.348629928e+02 +4.348629928e+02 +3.3252e-01 +5.0785e-02
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.718000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.121427784e+02 +1.493227784e+02 +1.493227784e+02 +0.0000e+00 +0.0000e+00
2 0 +5.547464826e+01 +9.265464826e+01 +9.265464826e+01 +4.3379e-01 +3.0692e-02
9 0 +5.175304980e+01 +8.893304980e+01 +8.893304980e+01 +5.0744e-02 +4.7538e-02
37 0 +4.687086826e+01 +8.405086826e+01 +8.405086826e+01 +7.0584e-01 +2.0107e-01
57 0 +4.451743438e+01 +8.169743438e+01 +8.169743438e+01 +5.2420e-01 +2.2748e-01
83 0 +2.952666382e+01 +6.670666382e+01 +6.670666382e+01 +4.1491e-01 +7.7320e-01
86 0 +8.609482587e+00 +4.578948259e+01 +4.578948259e+01 -1.8318e-01 +1.7458e+00
99 0 +6.347224809e+00 +4.352722481e+01 +4.352722481e+01 +1.7656e-01 +1.8895e+00
183 0 +5.034832476e+00 +4.221483248e+01 +4.221483248e+01 -8.1509e-01 +1.8369e+00
194 0 +4.848120236e+00 +4.202812024e+01 +4.202812024e+01 -8.3636e-01 +1.7854e+00
212 0 +4.003127721e+00 +4.118312772e+01 +4.118312772e+01 -3.0022e-01 +1.7666e+00
220 0 +3.260833783e+00 +4.044083378e+01 +4.044083378e+01 -7.3532e-01 +1.8551e+00
297 0 +3.149899844e+00 +4.032989984e+01 +4.032989984e+01 -8.2721e-01 +1.8504e+00
332 0 +3.089076189e+00 +4.026907619e+01 +4.026907619e+01 -1.4150e+00 +1.9396e+00
