% f evaluations | g evaluations | best noise-free fitness - Fopt (1.026100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.945617198e+01 +1.420661720e+02 +1.420661720e+02 +0.0000e+00 +0.0000e+00
2 0 +2.975661481e+01 +1.323666148e+02 +1.323666148e+02 +4.3379e-01 +3.0692e-02
4 0 +2.706878768e+01 +1.296787877e+02 +1.296787877e+02 +2.4727e-01 +1.7369e-01
5 0 +2.422113927e+01 +1.268311393e+02 +1.268311393e+02 -1.1375e-01 -3.0566e-01
15 0 +1.579820162e+01 +1.184082016e+02 +1.184082016e+02 +7.9148e-02 -4.8720e-02
16 0 +1.195581978e+01 +1.145658198e+02 +1.145658198e+02 -1.7511e-01 -9.3211e-03
35 0 +1.010226597e+01 +1.127122660e+02 +1.127122660e+02 +3.4149e-01 -4.7577e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.330000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.408058182e+01 +1.273805818e+02 +1.273805818e+02 +0.0000e+00 +0.0000e+00
2 0 +2.877827975e+01 +1.220782798e+02 +1.220782798e+02 +4.3379e-01 +3.0692e-02
10 0 +2.276871710e+01 +1.160687171e+02 +1.160687171e+02 +5.6393e-01 +1.5934e-01
11 0 +2.146435345e+01 +1.147643534e+02 +1.147643534e+02 +9.9717e-02 +1.6385e-01
13 0 +1.353400498e+01 +1.068340050e+02 +1.068340050e+02 +2.8093e-01 +2.4742e-01
14 0 +1.117747506e+01 +1.044774751e+02 +1.044774751e+02 +4.5458e-01 +4.3321e-02
64 0 +5.436627755e+00 +9.873662776e+01 +9.873662776e+01 +7.1013e-01 -1.4135e+00
91 0 +3.183439205e+00 +9.648343921e+01 +9.648343921e+01 +1.4656e+00 -1.2241e+00
135 0 +2.288591164e+00 +9.558859116e+01 +9.558859116e+01 +9.6817e-01 -8.9611e-01
155 0 +1.704614850e+00 +9.500461485e+01 +9.500461485e+01 +1.1056e+00 -8.0729e-01
187 0 +1.038835763e+00 +9.433883576e+01 +9.433883576e+01 +1.1018e+00 -7.9145e-01
304 0 +9.454016080e-01 +9.424540161e+01 +9.424540161e+01 +1.1025e+00 -7.9132e-01
533 0 +9.243065112e-01 +9.422430651e+01 +9.422430651e+01 +1.1038e+00 -7.9425e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.364000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.461797449e+01 +5.825797449e+01 +5.825797449e+01 +0.0000e+00 +0.0000e+00
3 0 +1.446370169e+01 +2.810370169e+01 +2.810370169e+01 +9.8026e-02 +3.4094e-01
35 0 +1.262026088e+01 +2.626026088e+01 +2.626026088e+01 +3.4022e-01 -1.3247e-01
42 0 +1.230720696e+01 +2.594720696e+01 +2.594720696e+01 +4.3382e-01 -2.1998e-01
55 0 +1.174962955e+01 +2.538962955e+01 +2.538962955e+01 +2.7873e-01 +3.8007e-02
107 0 +6.924789490e+00 +2.056478949e+01 +2.056478949e+01 +4.1799e-01 +3.7042e-01
259 0 +4.359485027e+00 +1.799948503e+01 +1.799948503e+01 +7.2155e-01 +3.6552e-01
267 0 +3.461748518e+00 +1.710174852e+01 +1.710174852e+01 +8.5630e-01 +5.5493e-01
269 0 +2.326200020e+00 +1.596620002e+01 +1.596620002e+01 +9.7876e-01 +7.1044e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.948000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.260620261e+01 +2.174062026e+02 +2.174062026e+02 +0.0000e+00 +0.0000e+00
4 0 +1.452489844e+01 +2.093248984e+02 +2.093248984e+02 +2.4727e-01 +1.7369e-01
27 0 +1.319249842e+01 +2.079924984e+02 +2.079924984e+02 -2.1828e-01 +2.3242e-01
32 0 +9.747091202e+00 +2.045470912e+02 +2.045470912e+02 -2.9754e-01 +2.4137e-01
66 0 +5.879132834e+00 +2.006791328e+02 +2.006791328e+02 -4.4112e-01 +4.5806e-01
78 0 +4.013636417e+00 +1.988136364e+02 +1.988136364e+02 -8.4899e-01 +7.6568e-01
79 0 +2.670500791e+00 +1.974705008e+02 +1.974705008e+02 -7.0727e-01 +7.2071e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.335900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.434612093e+01 -8.924387907e+01 -8.924387907e+01 +0.0000e+00 +0.0000e+00
3 0 +2.053204270e+01 -1.130579573e+02 -1.130579573e+02 +9.8026e-02 +3.4094e-01
5 0 +1.111061712e+01 -1.224793829e+02 -1.224793829e+02 -1.1375e-01 -3.0566e-01
