% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.620900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.387390986e+03 +9.253009860e+02 +9.253009860e+02
11 0 +1.379043648e+03 +9.169536476e+02 +9.169536476e+02
28 0 +1.268533860e+03 +8.064438598e+02 +8.064438598e+02
86 0 +1.179359127e+03 +7.172691273e+02 +7.172691273e+02
96 0 +1.161021631e+03 +6.989316310e+02 +6.989316310e+02
125 0 +1.147615955e+03 +6.855259549e+02 +6.855259549e+02
143 0 +1.118778704e+03 +6.566887037e+02 +6.566887037e+02
159 0 +1.072051444e+03 +6.099614439e+02 +6.099614439e+02
178 0 +1.005274478e+03 +5.431844776e+02 +5.431844776e+02
245 0 +9.367740118e+02 +4.746840118e+02 +4.746840118e+02
298 0 +8.931307954e+02 +4.310407954e+02 +4.310407954e+02
322 0 +8.622000110e+02 +4.001100110e+02 +4.001100110e+02
362 0 +8.438730137e+02 +3.817830137e+02 +3.817830137e+02
383 0 +8.256408488e+02 +3.635508488e+02 +3.635508488e+02
394 0 +7.882402228e+02 +3.261502228e+02 +3.261502228e+02
476 0 +7.691600553e+02 +3.070700553e+02 +3.070700553e+02
519 0 +7.542160287e+02 +2.921260287e+02 +2.921260287e+02
592 0 +7.180810468e+02 +2.559910468e+02 +2.559910468e+02
714 0 +7.021138322e+02 +2.400238322e+02 +2.400238322e+02
783 0 +6.865489939e+02 +2.244589939e+02 +2.244589939e+02
823 0 +6.639846594e+02 +2.018946594e+02 +2.018946594e+02
877 0 +6.446535746e+02 +1.825635746e+02 +1.825635746e+02
917 0 +6.275483914e+02 +1.654583914e+02 +1.654583914e+02
944 0 +6.161111398e+02 +1.540211398e+02 +1.540211398e+02
1053 0 +5.851640755e+02 +1.230740755e+02 +1.230740755e+02
1108 0 +5.736091437e+02 +1.115191437e+02 +1.115191437e+02
1139 0 +5.600955152e+02 +9.800551523e+01 +9.800551523e+01
1161 0 +5.429802693e+02 +8.089026931e+01 +8.089026931e+01
1172 0 +5.333042576e+02 +7.121425762e+01 +7.121425762e+01
1226 0 +5.030544661e+02 +4.096446605e+01 +4.096446605e+01
1323 0 +4.921101077e+02 +3.002010771e+01 +3.002010771e+01
1358 0 +4.895437580e+02 +2.745375798e+01 +2.745375798e+01
1387 0 +4.772970591e+02 +1.520705912e+01 +1.520705912e+01
1448 0 +4.674424469e+02 +5.352446859e+00 +5.352446859e+00
1481 0 +4.531969332e+02 -8.893066837e+00 -8.893066837e+00
1535 0 +4.449015476e+02 -1.718845242e+01 -1.718845242e+01
1634 0 +4.360329762e+02 -2.605702381e+01 -2.605702381e+01
1721 0 +4.264259677e+02 -3.566403232e+01 -3.566403232e+01
1834 0 +4.156712099e+02 -4.641879009e+01 -4.641879009e+01
2146 0 +4.072999733e+02 -5.479002675e+01 -5.479002675e+01
2781 0 +3.980936287e+02 -6.399637129e+01 -6.399637129e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.766000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.921631594e+03 +1.999291594e+03 +1.999291594e+03
4 0 +1.894647298e+03 +1.972307298e+03 +1.972307298e+03
6 0 +1.856339031e+03 +1.933999031e+03 +1.933999031e+03
11 0 +1.708292727e+03 +1.785952727e+03 +1.785952727e+03
23 0 +1.695784221e+03 +1.773444221e+03 +1.773444221e+03
52 0 +1.595566377e+03 +1.673226377e+03 +1.673226377e+03
89 0 +1.561586260e+03 +1.639246260e+03 +1.639246260e+03
102 0 +1.539762198e+03 +1.617422198e+03 +1.617422198e+03
125 0 +1.484785368e+03 +1.562445368e+03 +1.562445368e+03
134 0 +1.449525326e+03 +1.527185326e+03 +1.527185326e+03
165 0 +1.434444244e+03 +1.512104244e+03 +1.512104244e+03
183 0 +1.390851507e+03 +1.468511507e+03 +1.468511507e+03
226 0 +1.357446562e+03 +1.435106562e+03 +1.435106562e+03
227 0 +1.324032740e+03 +1.401692740e+03 +1.401692740e+03
232 0 +1.311998018e+03 +1.389658018e+03 +1.389658018e+03
245 0 +1.282066710e+03 +1.359726710e+03 +1.359726710e+03
281 0 +1.222803175e+03 +1.300463175e+03 +1.300463175e+03
302 0 +1.201741496e+03 +1.279401496e+03 +1.279401496e+03
317 0 +1.143857758e+03 +1.221517758e+03 +1.221517758e+03
336 0 +1.090522369e+03 +1.168182369e+03 +1.168182369e+03
415 0 +1.023619057e+03 +1.101279057e+03 +1.101279057e+03
422 0 +9.935226842e+02 +1.071182684e+03 +1.071182684e+03
477 0 +9.528779963e+02 +1.030537996e+03 +1.030537996e+03
543 0 +8.642480890e+02 +9.419080890e+02 +9.419080890e+02
586 0 +8.493586031e+02 +9.270186031e+02 +9.270186031e+02
602 0 +8.271179281e+02 +9.047779281e+02 +9.047779281e+02
644 0 +7.962416931e+02 +8.739016931e+02 +8.739016931e+02
658 0 +7.853691711e+02 +8.630291711e+02 +8.630291711e+02
770 0 +7.335209600e+02 +8.111809600e+02 +8.111809600e+02
860 0 +7.214517510e+02 +7.991117510e+02 +7.991117510e+02
892 0 +6.708277740e+02 +7.484877740e+02 +7.484877740e+02
1023 0 +6.255325440e+02 +7.031925440e+02 +7.031925440e+02
1143 0 +5.931645176e+02 +6.708245176e+02 +6.708245176e+02
1263 0 +5.880474625e+02 +6.657074625e+02 +6.657074625e+02
1274 0 +5.717231206e+02 +6.493831206e+02 +6.493831206e+02
1347 0 +5.579802523e+02 +6.356402523e+02 +6.356402523e+02
1376 0 +5.363511681e+02 +6.140111681e+02 +6.140111681e+02
1419 0 +5.184409245e+02 +5.961009245e+02 +5.961009245e+02
1428 0 +5.088469046e+02 +5.865069046e+02 +5.865069046e+02
1434 0 +4.988334213e+02 +5.764934213e+02 +5.764934213e+02
1477 0 +4.709533178e+02 +5.486133178e+02 +5.486133178e+02
1550 0 +4.613187679e+02 +5.389787679e+02 +5.389787679e+02
1560 0 +4.432805658e+02 +5.209405658e+02 +5.209405658e+02
1624 0 +4.300172587e+02 +5.076772587e+02 +5.076772587e+02
1731 0 +4.152841742e+02 +4.929441742e+02 +4.929441742e+02
1878 0 +4.061198718e+02 +4.837798718e+02 +4.837798718e+02
1907 0 +3.979810886e+02 +4.756410886e+02 +4.756410886e+02
2209 0 +3.889553656e+02 +4.666153656e+02 +4.666153656e+02
2585 0 +3.797607191e+02 +4.574207191e+02 +4.574207191e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.156800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.909104352e+03 +2.024784352e+03 +2.024784352e+03
9 0 +1.696234306e+03 +1.811914306e+03 +1.811914306e+03
22 0 +1.611755909e+03 +1.727435909e+03 +1.727435909e+03
48 0 +1.576465516e+03 +1.692145516e+03 +1.692145516e+03
50 0 +1.447340630e+03 +1.563020630e+03 +1.563020630e+03
