% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.465000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.033747614e+04 +9.790976136e+03 +9.790976136e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +8.249984242e+03 +7.703484242e+03 +7.703484242e+03 +2.4817e-01 +6.3376e-02 -2.2359e-01 +8.0318e-02 +2.1275e-01 +5.3256e-02 -2.3477e-01 +7.8699e-02 +1.0710e-01 +2.4729e-01
13 0 +4.598111656e+03 +4.051611656e+03 +4.051611656e+03 +2.2719e-01 -8.2676e-02 +2.9257e-01 -3.9867e-02 -3.4237e-01 -1.1064e-01 -2.7049e-01 -3.6764e-01 -5.1457e-01 +5.8829e-01
22 0 +3.498625272e+03 +2.952125272e+03 +2.952125272e+03 +5.9222e-01 +3.2314e-01 +9.3145e-02 -1.4993e-02 -7.7278e-02 +1.9984e-01 -2.6701e-01 +2.3522e-01 -8.4167e-01 +1.5869e-01
25 0 +2.319689191e+03 +1.773189191e+03 +1.773189191e+03 +2.3670e-01 -6.4020e-02 +6.9473e-03 -2.6863e-01 +5.0364e-02 +5.2991e-01 -4.0436e-01 +5.6329e-01 -2.3884e-01 +8.1485e-01
33 0 +1.899583922e+03 +1.353083922e+03 +1.353083922e+03 +3.3404e-01 -2.6944e-01 -4.8246e-01 -5.2984e-01 -1.3126e-01 +2.9391e-01 -1.0289e-01 +8.8385e-01 -1.2281e+00 +3.4554e-01
41 0 +1.601003420e+03 +1.054503420e+03 +1.054503420e+03 +5.4481e-01 -2.9939e-02 -2.9261e-01 -2.4397e-01 -3.0539e-01 +3.0328e-01 +5.9390e-02 +6.0734e-01 -9.4107e-01 +6.6520e-01
42 0 +8.521557367e+02 +3.056557367e+02 +3.056557367e+02 +8.7671e-01 +2.3517e-02 +6.4711e-02 -1.5701e-01 -5.3956e-01 -1.7565e-01 -2.7615e-01 +4.1726e-01 -5.8692e-01 +8.1378e-01
51 0 +7.102978569e+02 +1.637978569e+02 +1.637978569e+02 +7.0053e-01 +6.5300e-02 -2.7455e-01 -1.8498e-01 -4.3932e-01 +1.8648e-01 -3.7978e-01 +5.9784e-01 -6.6925e-01 +8.1975e-01
52 0 +7.048966913e+02 +1.583966913e+02 +1.583966913e+02 +9.6060e-01 -1.6378e-01 -1.1919e-01 -6.0843e-01 -8.1943e-01 -2.7318e-01 -2.5160e-01 +5.0858e-01 -9.3808e-01 +7.0537e-01
61 0 +3.819971911e+02 -1.645028089e+02 -1.645028089e+02 +6.9456e-01 +9.3764e-02 -2.9187e-01 -4.1724e-01 -5.1192e-01 +5.0456e-02 -3.0533e-01 +6.0899e-01 -8.2880e-01 +9.9809e-01
62 0 +2.330525022e+02 -3.134474978e+02 -3.134474978e+02 +1.3927e+00 -2.4429e-01 -7.7334e-01 -3.8336e-01 -1.8419e-01 +1.5118e-01 -7.3182e-01 +1.4362e+00 -1.3141e+00 +1.4338e+00
79 0 +2.129457721e+02 -3.335542279e+02 -3.335542279e+02 +3.1652e-01 -6.9602e-02 -2.8188e-02 +1.5041e-01 -4.8762e-01 -1.7112e-01 -6.6145e-01 +7.5009e-01 -9.9944e-01 +1.8236e+00
88 0 +2.763348634e+01 -5.188665137e+02 -5.188665137e+02 +1.3257e+00 +3.6661e-01 -7.8934e-01 -2.3629e-01 -3.3169e-01 -4.4982e-01 -9.7136e-01 +2.1497e+00 -9.7399e-01 +1.9307e+00
106 0 +4.473993342e+00 -5.420260067e+02 -5.420260067e+02 +9.0664e-01 +6.1154e-01 +1.6387e-01 -7.0458e-01 -1.6932e-01 -3.8507e-01 -8.5975e-01 +1.2591e+00 -6.9294e-01 +1.6015e+00
168 0 +4.350867722e+00 -5.421491323e+02 -5.421491323e+02 +1.4336e-01 +6.7189e-02 +4.6552e-01 -9.2727e-01 +1.7093e-01 -8.7614e-01 -7.8151e-01 +1.1740e+00 -1.6339e+00 +2.3533e+00
171 0 +3.622739799e+00 -5.428772602e+02 -5.428772602e+02 +1.8334e-01 +3.0071e-01 +5.3310e-01 -7.5118e-01 +1.0350e-01 -6.1447e-01 -9.3971e-01 +1.0208e+00 -1.1560e+00 +1.9587e+00
188 0 +3.149490831e+00 -5.433505092e+02 -5.433505092e+02 +3.8698e-03 +1.8370e-01 +9.8765e-02 -7.4760e-01 +2.3351e-01 -6.1835e-01 -8.7595e-01 +1.3432e+00 -6.8649e-01 +1.3123e+00
247 0 +3.081170379e+00 -5.434188296e+02 -5.434188296e+02 -4.3214e-02 +2.4354e-01 +1.6436e-02 -1.0348e+00 +1.5945e-01 -6.2130e-01 -1.1212e+00 +8.8347e-01 -1.0967e+00 +1.7566e+00
298 0 +3.000407117e+00 -5.434995929e+02 -5.434995929e+02 -3.3130e-02 +6.7379e-03 +3.3721e-01 -7.2993e-01 +1.9308e-01 -6.3800e-01 -8.1979e-01 +9.8586e-01 -1.1205e+00 +1.4347e+00
303 0 +2.742486445e+00 -5.437575136e+02 -5.437575136e+02 +1.3460e-01 +2.9087e-01 +2.1788e-02 -8.7462e-01 +1.8007e-01 -7.2669e-01 -7.4360e-01 +9.6410e-01 -1.1266e+00 +1.8089e+00
401 0 +2.285823119e+00 -5.442141769e+02 -5.442141769e+02 +1.5714e-01 +3.0398e-01 -1.6851e-01 -7.6677e-01 +2.2431e-01 -5.7757e-01 -8.2484e-01 +9.1551e-01 -1.1054e+00 +1.4983e+00
471 0 +2.104858714e+00 -5.443951413e+02 -5.443951413e+02 +3.2834e-01 +2.9041e-01 -1.9611e-01 -7.6409e-01 +2.4261e-01 -7.0362e-01 -7.8817e-01 +9.8437e-01 -1.0496e+00 +1.2488e+00
501 0 +2.016642696e+00 -5.444833573e+02 -5.444833573e+02 +1.9763e-01 +2.5834e-01 -1.8861e-01 -7.5224e-01 +2.8641e-01 -6.5512e-01 -7.7642e-01 +1.0159e+00 -1.0717e+00 +1.2041e+00
516 0 +1.972627135e+00 -5.445273729e+02 -5.445273729e+02 +1.8751e-01 +2.2210e-01 -2.3904e-01 -8.1895e-01 +2.7353e-01 -6.6917e-01 -7.9639e-01 +9.3138e-01 -1.1228e+00 +1.2433e+00
561 0 +1.922140302e+00 -5.445778597e+02 -5.445778597e+02 +2.1688e-01 +2.7244e-01 -2.2874e-01 -8.0296e-01 +2.6618e-01 -6.6482e-01 -7.5921e-01 +9.9383e-01 -1.0922e+00 +1.2290e+00
576 0 +1.891301453e+00 -5.446086985e+02 -5.446086985e+02 +1.4966e-01 +2.5588e-01 -1.9811e-01 -8.1130e-01 +2.7959e-01 -6.8710e-01 -7.5158e-01 +9.4758e-01 -1.1049e+00 +1.2112e+00
701 0 +1.855327959e+00 -5.446446720e+02 -5.446446720e+02 +1.8253e-01 +2.7637e-01 -2.1764e-01 -7.8883e-01 +2.7664e-01 -6.6152e-01 -7.8204e-01 +9.6026e-01 -1.0889e+00 +1.2189e+00
941 0 +1.819242430e+00 -5.446807576e+02 -5.446807576e+02 +1.3492e-01 +2.6796e-01 -2.3178e-01 -8.3007e-01 +2.5798e-01 -6.5105e-01 -7.9048e-01 +9.5956e-01 -1.0876e+00 +1.2184e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.033747614e+04 +1.133747614e+04 +1.133747614e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
8 0 +9.139195490e+03 +1.013919549e+04 +1.013919549e+04 +6.0234e-01 +2.6527e-01 +2.8700e-01 -7.0577e-01 +5.2611e-01 +2.0125e-02 -3.9010e-01 +9.9670e-02 +3.8961e-01 -4.6269e-01
10 0 +4.669506851e+03 +5.669506851e+03 +5.669506851e+03 +3.2216e-01 -3.3442e-01 +1.9285e-01 -3.1559e-01 -1.5896e-01 +1.8278e-01 -2.1053e-01 +1.4883e-01 -4.2076e-01 -2.0280e-01
22 0 +2.449543620e+03 +3.449543620e+03 +3.449543620e+03 +9.1602e-01 +4.8667e-01 +1.1749e-01 +3.7242e-02 +9.4653e-02 +4.6725e-01 -5.9396e-01 +2.1817e-01 -5.7829e-01 -3.7339e-01
33 0 +1.697506423e+03 +2.697506423e+03 +2.697506423e+03 +6.0299e-01 -7.3953e-02 -5.1616e-01 -4.0382e-01 +5.1292e-02 +3.1893e-01 -2.0143e-01 +6.9031e-01 -9.8376e-01 -2.9456e-01
88 0 +1.523755920e+03 +2.523755920e+03 +2.523755920e+03 +1.9353e+00 +1.8132e-01 -4.9492e-01 +3.2912e-01 -5.1733e-01 +2.8565e-01 -3.5000e-01 +1.8063e+00 -9.9867e-01 -3.1070e-01
