% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.620900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.262090927e+02 -2.358809073e+02 -2.358809073e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +2.129197872e+02 -2.491702128e+02 -2.491702128e+02 +2.4817e-01 +6.3376e-02 -2.2359e-01 +8.0318e-02 +2.1275e-01 +5.3256e-02 -2.3477e-01 +7.8699e-02 +1.0710e-01 +2.4729e-01
6 0 +1.981566846e+02 -2.639333154e+02 -2.639333154e+02 +1.8723e-01 -2.5702e-01 +1.5212e-01 +1.5671e-02 +5.1476e-01 -6.3323e-02 +3.7553e-01 -3.4671e-01 +9.3874e-02 -2.1343e-01
32 0 +1.610012308e+02 -3.010887692e+02 -3.010887692e+02 +1.8715e-01 -3.5235e-01 -1.1090e-01 -4.3715e-02 -8.4871e-02 +1.5469e-01 +2.1799e-01 +5.6096e-01 +3.9310e-01 +7.6058e-01
71 0 +1.575785079e+02 -3.045114921e+02 -3.045114921e+02 +5.1055e-01 -3.0708e-01 -2.1303e-01 -9.4714e-02 -1.3167e-01 +1.1825e-01 +2.4412e-01 +5.1988e-01 +5.5617e-01 +7.8503e-01
110 0 +1.463442948e+02 -3.157457052e+02 -3.157457052e+02 +4.8712e-01 -3.3771e-01 -1.5801e-01 -4.1600e-02 -1.2922e-01 -3.5092e-02 +6.9192e-01 +5.2570e-01 +9.7537e-01 +1.1443e+00
151 0 +1.421915509e+02 -3.198984491e+02 -3.198984491e+02 +2.0568e-01 -4.1985e-01 -1.4439e-01 -3.7580e-03 -1.8020e-01 +1.1292e-01 +6.8857e-01 +7.6829e-01 +1.0072e+00 +8.6573e-01
160 0 +1.389870182e+02 -3.231029818e+02 -3.231029818e+02 +2.0673e-01 -3.0412e-01 +2.9985e-02 +5.1013e-02 -1.9027e-01 +1.5813e-01 +7.2669e-01 +6.1977e-01 +9.6945e-01 +7.7227e-01
211 0 +1.359965114e+02 -3.260934886e+02 -3.260934886e+02 +2.9251e-01 -2.9195e-01 -9.8867e-02 +7.3956e-03 +1.1495e-01 +3.3017e-02 +8.1027e-01 +6.9340e-01 +9.8596e-01 +6.7251e-01
224 0 +1.224226500e+02 -3.396673500e+02 -3.396673500e+02 +4.6822e-01 -2.7577e-01 -1.6378e-01 -3.1055e-02 +3.0499e-01 +2.5750e-02 +7.6668e-01 +5.8867e-01 +1.0374e+00 +6.5474e-01
